"","rep","fold","Cat","ID","Predicted","Real","GMM1_Class","GMM2_Class","GMM3_Class","GMM4_Class","GMM5_Class","GMM6_Class","GMM7_Class","GMM8_Class","GMM9_Class","GMM10_Class","GMM11_Class","GMM14_Class","GMM15_Class","GMM16_Class","GMM17_Class","GMM19_Class","GMM22_Class","GMM23_Class","GMM24_Class","GMM25_Class","GMM26_Class","GMM27_Class","GMM28_Class","GMM29_Class","GMM30_Class","GMM31_Class","GMM32_Class","GMM1_Reg","GMM2_Reg","GMM3_Reg","GMM4_Reg","GMM5_Reg","GMM6_Reg","GMM7_Reg","GMM8_Reg","GMM9_Reg","GMM10_Reg","GMM11_Reg","GMM14_Reg","GMM15_Reg","GMM16_Reg","GMM17_Reg","GMM19_Reg","GMM22_Reg","GMM23_Reg","GMM24_Reg","GMM25_Reg","GMM26_Reg","GMM27_Reg","GMM28_Reg","GMM29_Reg","GMM30_Reg","GMM31_Reg","GMM32_Reg","OTU"
"99,99_0,007_0,003.fcs18",9,1,"FS","99,99_0,007_0,003.fcs",0.995483500912603,0.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57498012063199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0173458253626,27.4076740540054,0,0,0,0,0,0,0,0,0,0,"Ppolymyxa"
"0_100_0.fcs9",9,2,"NOFS","0_100_0.fcs",0,0,28.225829500816,1.92465565040802,0,1.20125535857494,4.37700125586941,2.0042800121814,1.14753049484586,5.95621310947133,0.842384869461147,3.70524555947084,0.430839039882575,4.4532070548106,1.75719482276859,3.74601233151429,8.23941113191892,100,68.3810773388305,2.3160971273107,4.34746835833146,44.7803634095004,0.481475685709461,13.4043636893421,3.70540999942648,6.1765854404103,8.81079173150102,1.12598252380972,0.329854433521433,5.34023241717591,3.3712253614869,2.6182471138678,2.82939971231447,0.272257055332279,1.55208833262145,2.37139485338074,2.24404805366192,2.50669228636902,2.20882422433617,2.05875276915115,2.69150463181387,3.14268955768346,3.28189196628012,0.00382785704027373,29.4851086031288,6.24707907253473,3.49569341213186,2.98807763999492,2.82322545720424,2.60169133858532,1.62182195101514,2.96718862046074,2.53348159650611,2.56860076335611,2.18245788816014,3.99249746440638,"Ppolymyxa"
"33_33_33.fcs10",9,2,"NOFS","33_33_33.fcs",0.330154731152289,0.33,28.225829500816,1.92465565040802,0,1.20125535857494,4.37700125586941,2.0042800121814,1.14753049484586,5.95621310947133,0.842384869461147,3.70524555947084,0.430839039882575,4.4532070548106,1.75719482276859,3.74601233151429,8.23941113191892,100,68.3810773388305,2.3160971273107,4.34746835833146,44.7803634095004,0.481475685709461,13.4043636893421,3.70540999942648,6.1765854404103,8.81079173150102,1.12598252380972,0.329854433521433,5.34023241717591,3.3712253614869,2.6182471138678,2.82939971231447,0.272257055332279,1.55208833262145,2.37139485338074,2.24404805366192,2.50669228636902,2.20882422433617,2.05875276915115,2.69150463181387,3.14268955768346,3.28189196628012,0.00382785704027373,29.4851086031288,6.24707907253473,3.49569341213186,2.98807763999492,2.82322545720424,2.60169133858532,1.62182195101514,2.96718862046074,2.53348159650611,2.56860076335611,2.18245788816014,3.99249746440638,"Ppolymyxa"
"53,3_4_42,7.fcs10",9,2,"NOFS","53,3_4_42,7.fcs",0.690968297197123,0.533,28.225829500816,1.92465565040802,0,1.20125535857494,4.37700125586941,2.0042800121814,1.14753049484586,5.95621310947133,0.842384869461147,3.70524555947084,0.430839039882575,4.4532070548106,1.75719482276859,3.74601233151429,8.23941113191892,100,68.3810773388305,2.3160971273107,4.34746835833146,44.7803634095004,0.481475685709461,13.4043636893421,3.70540999942648,6.1765854404103,8.81079173150102,1.12598252380972,0.329854433521433,5.34023241717591,3.3712253614869,2.6182471138678,2.82939971231447,0.272257055332279,1.55208833262145,2.37139485338074,2.24404805366192,2.50669228636902,2.20882422433617,2.05875276915115,2.69150463181387,3.14268955768346,3.28189196628012,0.00382785704027373,29.4851086031288,6.24707907253473,3.49569341213186,2.98807763999492,2.82322545720424,2.60169133858532,1.62182195101514,2.96718862046074,2.53348159650611,2.56860076335611,2.18245788816014,3.99249746440638,"Ppolymyxa"
"73_8_19.fcs10",9,2,"NOFS","73_8_19.fcs",0.709203341725195,0.73,28.225829500816,1.92465565040802,0,1.20125535857494,4.37700125586941,2.0042800121814,1.14753049484586,5.95621310947133,0.842384869461147,3.70524555947084,0.430839039882575,4.4532070548106,1.75719482276859,3.74601233151429,8.23941113191892,100,68.3810773388305,2.3160971273107,4.34746835833146,44.7803634095004,0.481475685709461,13.4043636893421,3.70540999942648,6.1765854404103,8.81079173150102,1.12598252380972,0.329854433521433,5.34023241717591,3.3712253614869,2.6182471138678,2.82939971231447,0.272257055332279,1.55208833262145,2.37139485338074,2.24404805366192,2.50669228636902,2.20882422433617,2.05875276915115,2.69150463181387,3.14268955768346,3.28189196628012,0.00382785704027373,29.4851086031288,6.24707907253473,3.49569341213186,2.98807763999492,2.82322545720424,2.60169133858532,1.62182195101514,2.96718862046074,2.53348159650611,2.56860076335611,2.18245788816014,3.99249746440638,"Ppolymyxa"
"80_1_19.fcs9",9,2,"NOFS","80_1_19.fcs",0.821136699122417,0.8,28.225829500816,1.92465565040802,0,1.20125535857494,4.37700125586941,2.0042800121814,1.14753049484586,5.95621310947133,0.842384869461147,3.70524555947084,0.430839039882575,4.4532070548106,1.75719482276859,3.74601233151429,8.23941113191892,100,68.3810773388305,2.3160971273107,4.34746835833146,44.7803634095004,0.481475685709461,13.4043636893421,3.70540999942648,6.1765854404103,8.81079173150102,1.12598252380972,0.329854433521433,5.34023241717591,3.3712253614869,2.6182471138678,2.82939971231447,0.272257055332279,1.55208833262145,2.37139485338074,2.24404805366192,2.50669228636902,2.20882422433617,2.05875276915115,2.69150463181387,3.14268955768346,3.28189196628012,0.00382785704027373,29.4851086031288,6.24707907253473,3.49569341213186,2.98807763999492,2.82322545720424,2.60169133858532,1.62182195101514,2.96718862046074,2.53348159650611,2.56860076335611,2.18245788816014,3.99249746440638,"Ppolymyxa"
"80_6_14.fcs10",9,2,"NOFS","80_6_14.fcs",0.779270628495812,0.8,28.225829500816,1.92465565040802,0,1.20125535857494,4.37700125586941,2.0042800121814,1.14753049484586,5.95621310947133,0.842384869461147,3.70524555947084,0.430839039882575,4.4532070548106,1.75719482276859,3.74601233151429,8.23941113191892,100,68.3810773388305,2.3160971273107,4.34746835833146,44.7803634095004,0.481475685709461,13.4043636893421,3.70540999942648,6.1765854404103,8.81079173150102,1.12598252380972,0.329854433521433,5.34023241717591,3.3712253614869,2.6182471138678,2.82939971231447,0.272257055332279,1.55208833262145,2.37139485338074,2.24404805366192,2.50669228636902,2.20882422433617,2.05875276915115,2.69150463181387,3.14268955768346,3.28189196628012,0.00382785704027373,29.4851086031288,6.24707907253473,3.49569341213186,2.98807763999492,2.82322545720424,2.60169133858532,1.62182195101514,2.96718862046074,2.53348159650611,2.56860076335611,2.18245788816014,3.99249746440638,"Ppolymyxa"
"100_0_0.fcs9",9,2,"NOFS","100_0_0.fcs",0.999521831294845,1,28.225829500816,1.92465565040802,0,1.20125535857494,4.37700125586941,2.0042800121814,1.14753049484586,5.95621310947133,0.842384869461147,3.70524555947084,0.430839039882575,4.4532070548106,1.75719482276859,3.74601233151429,8.23941113191892,100,68.3810773388305,2.3160971273107,4.34746835833146,44.7803634095004,0.481475685709461,13.4043636893421,3.70540999942648,6.1765854404103,8.81079173150102,1.12598252380972,0.329854433521433,5.34023241717591,3.3712253614869,2.6182471138678,2.82939971231447,0.272257055332279,1.55208833262145,2.37139485338074,2.24404805366192,2.50669228636902,2.20882422433617,2.05875276915115,2.69150463181387,3.14268955768346,3.28189196628012,0.00382785704027373,29.4851086031288,6.24707907253473,3.49569341213186,2.98807763999492,2.82322545720424,2.60169133858532,1.62182195101514,2.96718862046074,2.53348159650611,2.56860076335611,2.18245788816014,3.99249746440638,"Ppolymyxa"
"0_100_0.fcs18",9,2,"FS","0_100_0.fcs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,36.8796866198022,0,0,0,0,0,0,0,0,0,0,1.03602171605367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.5411479837007,20.4228303002456,0,0,0,0,0,0,0,0,0,0,"Ppolymyxa"
"33_33_33.fcs19",9,2,"FS","33_33_33.fcs",0.342242135476256,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,36.8796866198022,0,0,0,0,0,0,0,0,0,0,1.03602171605367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.5411479837007,20.4228303002456,0,0,0,0,0,0,0,0,0,0,"Ppolymyxa"
"53,3_4_42,7.fcs19",9,2,"FS","53,3_4_42,7.fcs",0.627487027380145,0.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,36.8796866198022,0,0,0,0,0,0,0,0,0,0,1.03602171605367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.5411479837007,20.4228303002456,0,0,0,0,0,0,0,0,0,0,"Ppolymyxa"
"73_8_19.fcs19",9,2,"FS","73_8_19.fcs",0.672348746361531,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,36.8796866198022,0,0,0,0,0,0,0,0,0,0,1.03602171605367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.5411479837007,20.4228303002456,0,0,0,0,0,0,0,0,0,0,"Ppolymyxa"
"80_1_19.fcs18",9,2,"FS","80_1_19.fcs",0.752791789202613,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,36.8796866198022,0,0,0,0,0,0,0,0,0,0,1.03602171605367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.5411479837007,20.4228303002456,0,0,0,0,0,0,0,0,0,0,"Ppolymyxa"
"80_6_14.fcs19",9,2,"FS","80_6_14.fcs",0.761870668120252,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,36.8796866198022,0,0,0,0,0,0,0,0,0,0,1.03602171605367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.5411479837007,20.4228303002456,0,0,0,0,0,0,0,0,0,0,"Ppolymyxa"
"100_0_0.fcs18",9,2,"FS","100_0_0.fcs",0.992509656977352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,36.8796866198022,0,0,0,0,0,0,0,0,0,0,1.03602171605367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.5411479837007,20.4228303002456,0,0,0,0,0,0,0,0,0,0,"Ppolymyxa"
"0_50_50.fcs9",9,3,"NOFS","0_50_50.fcs",0.000582897382012384,0,70.264667346259,2.94217896246301,0,1.9508229293693,6.13111706964823,2.48922132292544,1.3390306599126,5.99106214800823,0.536395276418317,3.04685964042341,1.77400209242819,3.65957211630962,3.50020830857131,4.30744925241304,11.3063397893043,100,64.7182135597635,0.957288853389719,2.09149933008366,48.0354624059332,2.8042692307319,1.38950603738768,1.72743484187939,5.23084682935525,16.8779501998061,3.17311460891483,2.30982435660893,5.5610985208591,3.11701225496723,2.94105642243434,0.36871576701459,4.58108294236532,5.19658731289009,0.617483634469527,0.395539018696865,0.63679145330176,0.403396957799407,0.250664595758004,0.195926370268561,2.72397455318403,0.486389286138623,0.0114601126365283,58.476951095641,1.16928912243714,0.310474522752753,0.270410383751525,5.4278228944715,0.879792587117472,0.778309947287098,0.164043944330765,0.237364503437059,4.46123544125161,0.160812920508838,0.176313434229282,"Ppolymyxa"
"50_0_50.fcs9",9,3,"NOFS","50_0_50.fcs",0.99775771272492,0.5,70.264667346259,2.94217896246301,0,1.9508229293693,6.13111706964823,2.48922132292544,1.3390306599126,5.99106214800823,0.536395276418317,3.04685964042341,1.77400209242819,3.65957211630962,3.50020830857131,4.30744925241304,11.3063397893043,100,64.7182135597635,0.957288853389719,2.09149933008366,48.0354624059332,2.8042692307319,1.38950603738768,1.72743484187939,5.23084682935525,16.8779501998061,3.17311460891483,2.30982435660893,5.5610985208591,3.11701225496723,2.94105642243434,0.36871576701459,4.58108294236532,5.19658731289009,0.617483634469527,0.395539018696865,0.63679145330176,0.403396957799407,0.250664595758004,0.195926370268561,2.72397455318403,0.486389286138623,0.0114601126365283,58.476951095641,1.16928912243714,0.310474522752753,0.270410383751525,5.4278228944715,0.879792587117472,0.778309947287098,0.164043944330765,0.237364503437059,4.46123544125161,0.160812920508838,0.176313434229282,"Ppolymyxa"
"60_1_39.fcs9",9,3,"NOFS","60_1_39.fcs",0.628808695524818,0.6,70.264667346259,2.94217896246301,0,1.9508229293693,6.13111706964823,2.48922132292544,1.3390306599126,5.99106214800823,0.536395276418317,3.04685964042341,1.77400209242819,3.65957211630962,3.50020830857131,4.30744925241304,11.3063397893043,100,64.7182135597635,0.957288853389719,2.09149933008366,48.0354624059332,2.8042692307319,1.38950603738768,1.72743484187939,5.23084682935525,16.8779501998061,3.17311460891483,2.30982435660893,5.5610985208591,3.11701225496723,2.94105642243434,0.36871576701459,4.58108294236532,5.19658731289009,0.617483634469527,0.395539018696865,0.63679145330176,0.403396957799407,0.250664595758004,0.195926370268561,2.72397455318403,0.486389286138623,0.0114601126365283,58.476951095641,1.16928912243714,0.310474522752753,0.270410383751525,5.4278228944715,0.879792587117472,0.778309947287098,0.164043944330765,0.237364503437059,4.46123544125161,0.160812920508838,0.176313434229282,"Ppolymyxa"
"75_1_24.fcs9",9,3,"NOFS","75_1_24.fcs",0.790029749388919,0.75,70.264667346259,2.94217896246301,0,1.9508229293693,6.13111706964823,2.48922132292544,1.3390306599126,5.99106214800823,0.536395276418317,3.04685964042341,1.77400209242819,3.65957211630962,3.50020830857131,4.30744925241304,11.3063397893043,100,64.7182135597635,0.957288853389719,2.09149933008366,48.0354624059332,2.8042692307319,1.38950603738768,1.72743484187939,5.23084682935525,16.8779501998061,3.17311460891483,2.30982435660893,5.5610985208591,3.11701225496723,2.94105642243434,0.36871576701459,4.58108294236532,5.19658731289009,0.617483634469527,0.395539018696865,0.63679145330176,0.403396957799407,0.250664595758004,0.195926370268561,2.72397455318403,0.486389286138623,0.0114601126365283,58.476951095641,1.16928912243714,0.310474522752753,0.270410383751525,5.4278228944715,0.879792587117472,0.778309947287098,0.164043944330765,0.237364503437059,4.46123544125161,0.160812920508838,0.176313434229282,"Ppolymyxa"
"80_10_10.fcs9",9,3,"NOFS","80_10_10.fcs",0.656565014366508,0.8,70.264667346259,2.94217896246301,0,1.9508229293693,6.13111706964823,2.48922132292544,1.3390306599126,5.99106214800823,0.536395276418317,3.04685964042341,1.77400209242819,3.65957211630962,3.50020830857131,4.30744925241304,11.3063397893043,100,64.7182135597635,0.957288853389719,2.09149933008366,48.0354624059332,2.8042692307319,1.38950603738768,1.72743484187939,5.23084682935525,16.8779501998061,3.17311460891483,2.30982435660893,5.5610985208591,3.11701225496723,2.94105642243434,0.36871576701459,4.58108294236532,5.19658731289009,0.617483634469527,0.395539018696865,0.63679145330176,0.403396957799407,0.250664595758004,0.195926370268561,2.72397455318403,0.486389286138623,0.0114601126365283,58.476951095641,1.16928912243714,0.310474522752753,0.270410383751525,5.4278228944715,0.879792587117472,0.778309947287098,0.164043944330765,0.237364503437059,4.46123544125161,0.160812920508838,0.176313434229282,"Ppolymyxa"
"80_8_12.fcs9",9,3,"NOFS","80_8_12.fcs",0.694816161897436,0.8,70.264667346259,2.94217896246301,0,1.9508229293693,6.13111706964823,2.48922132292544,1.3390306599126,5.99106214800823,0.536395276418317,3.04685964042341,1.77400209242819,3.65957211630962,3.50020830857131,4.30744925241304,11.3063397893043,100,64.7182135597635,0.957288853389719,2.09149933008366,48.0354624059332,2.8042692307319,1.38950603738768,1.72743484187939,5.23084682935525,16.8779501998061,3.17311460891483,2.30982435660893,5.5610985208591,3.11701225496723,2.94105642243434,0.36871576701459,4.58108294236532,5.19658731289009,0.617483634469527,0.395539018696865,0.63679145330176,0.403396957799407,0.250664595758004,0.195926370268561,2.72397455318403,0.486389286138623,0.0114601126365283,58.476951095641,1.16928912243714,0.310474522752753,0.270410383751525,5.4278228944715,0.879792587117472,0.778309947287098,0.164043944330765,0.237364503437059,4.46123544125161,0.160812920508838,0.176313434229282,"Ppolymyxa"
"0_50_50.fcs18",9,3,"FS","0_50_50.fcs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20.1414565661616,0,0,0,0,0,0,0,0,0,0,2.14156369778468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.4561616915147,2.40227461070066,0,0,0,0,0,0,0,0,0,0,"Ppolymyxa"
"50_0_50.fcs18",9,3,"FS","50_0_50.fcs",0.999585185050763,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20.1414565661616,0,0,0,0,0,0,0,0,0,0,2.14156369778468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.4561616915147,2.40227461070066,0,0,0,0,0,0,0,0,0,0,"Ppolymyxa"
"60_1_39.fcs18",9,3,"FS","60_1_39.fcs",0.719846875253046,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20.1414565661616,0,0,0,0,0,0,0,0,0,0,2.14156369778468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.4561616915147,2.40227461070066,0,0,0,0,0,0,0,0,0,0,"Ppolymyxa"
"75_1_24.fcs18",9,3,"FS","75_1_24.fcs",0.813640864509831,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20.1414565661616,0,0,0,0,0,0,0,0,0,0,2.14156369778468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.4561616915147,2.40227461070066,0,0,0,0,0,0,0,0,0,0,"Ppolymyxa"
"80_10_10.fcs18",9,3,"FS","80_10_10.fcs",0.672883665779183,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20.1414565661616,0,0,0,0,0,0,0,0,0,0,2.14156369778468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.4561616915147,2.40227461070066,0,0,0,0,0,0,0,0,0,0,"Ppolymyxa"
"80_8_12.fcs18",9,3,"FS","80_8_12.fcs",0.737102957690398,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20.1414565661616,0,0,0,0,0,0,0,0,0,0,2.14156369778468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.4561616915147,2.40227461070066,0,0,0,0,0,0,0,0,0,0,"Ppolymyxa"
"0,003_99,99_0,007.fcs9",9,4,"NOFS","0,003_99,99_0,007.fcs",0,3e-05,28.4022336164959,3.11077377653807,0,3.68466758477217,10.2029417165088,1.4153902309517,1.70086240628669,4.78455912075515,2.62381876957924,8.37337347046135,0.603823587319714,4.58754255388027,1.45628065638053,6.37009452872899,5.1651420737562,100,72.3675806748778,3.01909089171966,3.30389095527772,50.0076092984809,0.727771460178785,9.72485406811737,4.89258984135654,3.50279146296755,13.1853815861783,3.60621198069221,1.31683949657135,7.51367110965896,2.79158114769569,2.11043287516261,1.14984964005366,0.85167716967802,1.1506099524528,0.966766627537197,0.931208943953896,1.42751450430517,1.14013470254211,0.864414089065981,1.23878065816235,2.26795945380899,1.71263208471844,0.011567675541155,43.5134993392379,2.92160308055621,2.67923272127336,1.80780718834021,4.30589749996846,1.1596144390194,5.94138378273835,1.27547515902752,1.24055730260198,6.47600160918369,1.14889758905969,1.40122965465621,"Ppolymyxa"
"50_1_49.fcs9",9,4,"NOFS","50_1_49.fcs",0.561824615696667,0.5,28.4022336164959,3.11077377653807,0,3.68466758477217,10.2029417165088,1.4153902309517,1.70086240628669,4.78455912075515,2.62381876957924,8.37337347046135,0.603823587319714,4.58754255388027,1.45628065638053,6.37009452872899,5.1651420737562,100,72.3675806748778,3.01909089171966,3.30389095527772,50.0076092984809,0.727771460178785,9.72485406811737,4.89258984135654,3.50279146296755,13.1853815861783,3.60621198069221,1.31683949657135,7.51367110965896,2.79158114769569,2.11043287516261,1.14984964005366,0.85167716967802,1.1506099524528,0.966766627537197,0.931208943953896,1.42751450430517,1.14013470254211,0.864414089065981,1.23878065816235,2.26795945380899,1.71263208471844,0.011567675541155,43.5134993392379,2.92160308055621,2.67923272127336,1.80780718834021,4.30589749996846,1.1596144390194,5.94138378273835,1.27547515902752,1.24055730260198,6.47600160918369,1.14889758905969,1.40122965465621,"Ppolymyxa"
"60_10_30.fcs9",9,4,"NOFS","60_10_30.fcs",0.591748593465099,0.6,28.4022336164959,3.11077377653807,0,3.68466758477217,10.2029417165088,1.4153902309517,1.70086240628669,4.78455912075515,2.62381876957924,8.37337347046135,0.603823587319714,4.58754255388027,1.45628065638053,6.37009452872899,5.1651420737562,100,72.3675806748778,3.01909089171966,3.30389095527772,50.0076092984809,0.727771460178785,9.72485406811737,4.89258984135654,3.50279146296755,13.1853815861783,3.60621198069221,1.31683949657135,7.51367110965896,2.79158114769569,2.11043287516261,1.14984964005366,0.85167716967802,1.1506099524528,0.966766627537197,0.931208943953896,1.42751450430517,1.14013470254211,0.864414089065981,1.23878065816235,2.26795945380899,1.71263208471844,0.011567675541155,43.5134993392379,2.92160308055621,2.67923272127336,1.80780718834021,4.30589749996846,1.1596144390194,5.94138378273835,1.27547515902752,1.24055730260198,6.47600160918369,1.14889758905969,1.40122965465621,"Ppolymyxa"
"75_6_19.fcs9",9,4,"NOFS","75_6_19.fcs",0.652207461395519,0.75,28.4022336164959,3.11077377653807,0,3.68466758477217,10.2029417165088,1.4153902309517,1.70086240628669,4.78455912075515,2.62381876957924,8.37337347046135,0.603823587319714,4.58754255388027,1.45628065638053,6.37009452872899,5.1651420737562,100,72.3675806748778,3.01909089171966,3.30389095527772,50.0076092984809,0.727771460178785,9.72485406811737,4.89258984135654,3.50279146296755,13.1853815861783,3.60621198069221,1.31683949657135,7.51367110965896,2.79158114769569,2.11043287516261,1.14984964005366,0.85167716967802,1.1506099524528,0.966766627537197,0.931208943953896,1.42751450430517,1.14013470254211,0.864414089065981,1.23878065816235,2.26795945380899,1.71263208471844,0.011567675541155,43.5134993392379,2.92160308055621,2.67923272127336,1.80780718834021,4.30589749996846,1.1596144390194,5.94138378273835,1.27547515902752,1.24055730260198,6.47600160918369,1.14889758905969,1.40122965465621,"Ppolymyxa"
"80_19_1.fcs9",9,4,"NOFS","80_19_1.fcs",0.768287943968118,0.8,28.4022336164959,3.11077377653807,0,3.68466758477217,10.2029417165088,1.4153902309517,1.70086240628669,4.78455912075515,2.62381876957924,8.37337347046135,0.603823587319714,4.58754255388027,1.45628065638053,6.37009452872899,5.1651420737562,100,72.3675806748778,3.01909089171966,3.30389095527772,50.0076092984809,0.727771460178785,9.72485406811737,4.89258984135654,3.50279146296755,13.1853815861783,3.60621198069221,1.31683949657135,7.51367110965896,2.79158114769569,2.11043287516261,1.14984964005366,0.85167716967802,1.1506099524528,0.966766627537197,0.931208943953896,1.42751450430517,1.14013470254211,0.864414089065981,1.23878065816235,2.26795945380899,1.71263208471844,0.011567675541155,43.5134993392379,2.92160308055621,2.67923272127336,1.80780718834021,4.30589749996846,1.1596144390194,5.94138378273835,1.27547515902752,1.24055730260198,6.47600160918369,1.14889758905969,1.40122965465621,"Ppolymyxa"
"90_1_9.fcs9",9,4,"NOFS","90_1_9.fcs",0.862053985893147,0.9,28.4022336164959,3.11077377653807,0,3.68466758477217,10.2029417165088,1.4153902309517,1.70086240628669,4.78455912075515,2.62381876957924,8.37337347046135,0.603823587319714,4.58754255388027,1.45628065638053,6.37009452872899,5.1651420737562,100,72.3675806748778,3.01909089171966,3.30389095527772,50.0076092984809,0.727771460178785,9.72485406811737,4.89258984135654,3.50279146296755,13.1853815861783,3.60621198069221,1.31683949657135,7.51367110965896,2.79158114769569,2.11043287516261,1.14984964005366,0.85167716967802,1.1506099524528,0.966766627537197,0.931208943953896,1.42751450430517,1.14013470254211,0.864414089065981,1.23878065816235,2.26795945380899,1.71263208471844,0.011567675541155,43.5134993392379,2.92160308055621,2.67923272127336,1.80780718834021,4.30589749996846,1.1596144390194,5.94138378273835,1.27547515902752,1.24055730260198,6.47600160918369,1.14889758905969,1.40122965465621,"Ppolymyxa"
"0,003_99,99_0,007.fcs18",9,4,"FS","0,003_99,99_0,007.fcs",0,3e-05,36.5414039853771,3.47711503517304,0,2.4104575965653,11.4417453239231,2.73893140846643,1.7420725359991,8.36945740580778,3.84302549137622,5.99067964481286,0.686391210894142,3.08418547084213,3.21340117240297,6.00451800258204,0,100,61.2954343333291,0,4.13549101059297,40.6353309681325,2.40795721368428,17.579539277147,5.0057395098432,6.23549740667787,16.7459585786915,6.1027078324688,2.31654033511141,2.68710807120831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5197700011182,20.7931219276735,0,0,0,0,0,0,0,0,0,0,"Ppolymyxa"
"50_1_49.fcs18",9,4,"FS","50_1_49.fcs",0.721150736166159,0.5,36.5414039853771,3.47711503517304,0,2.4104575965653,11.4417453239231,2.73893140846643,1.7420725359991,8.36945740580778,3.84302549137622,5.99067964481286,0.686391210894142,3.08418547084213,3.21340117240297,6.00451800258204,0,100,61.2954343333291,0,4.13549101059297,40.6353309681325,2.40795721368428,17.579539277147,5.0057395098432,6.23549740667787,16.7459585786915,6.1027078324688,2.31654033511141,2.68710807120831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5197700011182,20.7931219276735,0,0,0,0,0,0,0,0,0,0,"Ppolymyxa"
"60_10_30.fcs18",9,4,"FS","60_10_30.fcs",0.624774606324375,0.6,36.5414039853771,3.47711503517304,0,2.4104575965653,11.4417453239231,2.73893140846643,1.7420725359991,8.36945740580778,3.84302549137622,5.99067964481286,0.686391210894142,3.08418547084213,3.21340117240297,6.00451800258204,0,100,61.2954343333291,0,4.13549101059297,40.6353309681325,2.40795721368428,17.579539277147,5.0057395098432,6.23549740667787,16.7459585786915,6.1027078324688,2.31654033511141,2.68710807120831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5197700011182,20.7931219276735,0,0,0,0,0,0,0,0,0,0,"Ppolymyxa"
"75_6_19.fcs18",9,4,"FS","75_6_19.fcs",0.716665988425801,0.75,36.5414039853771,3.47711503517304,0,2.4104575965653,11.4417453239231,2.73893140846643,1.7420725359991,8.36945740580778,3.84302549137622,5.99067964481286,0.686391210894142,3.08418547084213,3.21340117240297,6.00451800258204,0,100,61.2954343333291,0,4.13549101059297,40.6353309681325,2.40795721368428,17.579539277147,5.0057395098432,6.23549740667787,16.7459585786915,6.1027078324688,2.31654033511141,2.68710807120831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5197700011182,20.7931219276735,0,0,0,0,0,0,0,0,0,0,"Ppolymyxa"
"80_19_1.fcs18",9,4,"FS","80_19_1.fcs",0.636055807957068,0.8,36.5414039853771,3.47711503517304,0,2.4104575965653,11.4417453239231,2.73893140846643,1.7420725359991,8.36945740580778,3.84302549137622,5.99067964481286,0.686391210894142,3.08418547084213,3.21340117240297,6.00451800258204,0,100,61.2954343333291,0,4.13549101059297,40.6353309681325,2.40795721368428,17.579539277147,5.0057395098432,6.23549740667787,16.7459585786915,6.1027078324688,2.31654033511141,2.68710807120831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5197700011182,20.7931219276735,0,0,0,0,0,0,0,0,0,0,"Ppolymyxa"
"90_1_9.fcs18",9,4,"FS","90_1_9.fcs",0.854738112402023,0.9,36.5414039853771,3.47711503517304,0,2.4104575965653,11.4417453239231,2.73893140846643,1.7420725359991,8.36945740580778,3.84302549137622,5.99067964481286,0.686391210894142,3.08418547084213,3.21340117240297,6.00451800258204,0,100,61.2954343333291,0,4.13549101059297,40.6353309681325,2.40795721368428,17.579539277147,5.0057395098432,6.23549740667787,16.7459585786915,6.1027078324688,2.31654033511141,2.68710807120831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5197700011182,20.7931219276735,0,0,0,0,0,0,0,0,0,0,"Ppolymyxa"
