"","TaxonOfInterest","rep","fold","RMSE(100 * Combined$Combined, 100 * Combined$TrueValue)","MAE(100 * Combined$Combined, 100 * Combined$TrueValue)","R2(100 * Combined$Combined, 100 * Combined$TrueValue)","sum(Combined$PredictedClass == Combined$TrueClass)/length(Combined$TrueClass)","GMM1_Class","GMM2_Class","GMM3_Class","GMM4_Class","GMM5_Class","GMM6_Class","GMM7_Class","GMM8_Class","GMM9_Class","GMM10_Class","GMM11_Class","GMM12_Class","GMM13_Class","GMM14_Class","GMM15_Class","GMM16_Class","GMM17_Class","GMM18_Class","GMM19_Class","GMM20_Class","GMM21_Class","GMM22_Class","GMM23_Class","GMM24_Class","GMM25_Class","GMM26_Class","GMM27_Class","GMM28_Class","GMM29_Class","GMM30_Class","GMM31_Class","GMM32_Class","GMM33_Class","GMM34_Class","GMM35_Class","GMM36_Class","GMM37_Class","GMM38_Class","GMM39_Class","GMM40_Class","GMM41_Class","GMM42_Class","GMM43_Class","GMM44_Class","GMM45_Class","GMM46_Class","GMM47_Class","GMM48_Class","GMM49_Class","GMM50_Class","GMM51_Class","GMM52_Class","GMM53_Class","GMM54_Class","GMM55_Class","GMM56_Class","GMM57_Class","GMM58_Class","GMM59_Class","GMM60_Class","GMM61_Class","GMM62_Class","GMM63_Class","GMM64_Class","GMM65_Class","GMM66_Class","Other_Class","GMM1_Reg","GMM2_Reg","GMM3_Reg","GMM4_Reg","GMM5_Reg","GMM6_Reg","GMM7_Reg","GMM8_Reg","GMM9_Reg","GMM10_Reg","GMM11_Reg","GMM12_Reg","GMM13_Reg","GMM14_Reg","GMM15_Reg","GMM16_Reg","GMM17_Reg","GMM18_Reg","GMM19_Reg","GMM20_Reg","GMM21_Reg","GMM22_Reg","GMM23_Reg","GMM24_Reg","GMM25_Reg","GMM26_Reg","GMM27_Reg","GMM28_Reg","GMM29_Reg","GMM30_Reg","GMM31_Reg","GMM32_Reg","GMM33_Reg","GMM34_Reg","GMM35_Reg","GMM36_Reg","GMM37_Reg","GMM38_Reg","GMM39_Reg","GMM40_Reg","GMM41_Reg","GMM42_Reg","GMM43_Reg","GMM44_Reg","GMM45_Reg","GMM46_Reg","GMM47_Reg","GMM48_Reg","GMM49_Reg","GMM50_Reg","GMM51_Reg","GMM52_Reg","GMM53_Reg","GMM54_Reg","GMM55_Reg","GMM56_Reg","GMM57_Reg","GMM58_Reg","GMM59_Reg","GMM60_Reg","GMM61_Reg","GMM62_Reg","GMM63_Reg","GMM64_Reg","GMM65_Reg","GMM66_Reg","Other_Reg"
"Overall87","Otu00008",3,3,10.687104397705,7.92447824577505,0.0274673892799486,0.777777777777778,0,1.83483178221785,43.4006600763806,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2349567099661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45857769257798,0,0,0,1.39337431774923,0,27.3279278110517,0,15.2729837105625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560682460284153,5.20952447799453,0,19.7618344622156,10.9447433729649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3219145004238,0,0,0,0,0,3.60976887273979,0,0,0,0,2.13866832143573,0
"Overall88","Otu00008",3,4,6.81450445341288,4.59518744422949,0.136057237399642,0.875,33.3583425274587,26.2088927255275,52.6641076945647,0,0,0,7.92333745608595,0,92.3891468021454,0,100,0,0,36.2808572872239,0,0,0,0,0,21.0346874639491,0,0,0,51.3497270362387,0,0,0,0,30.7474433585738,0,0,0,21.4193217991716,0,0,0,0,40.4936907760591,0,0,0,0,0,0,0,37.1449343536977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5371199884837,0,0,0,2.03666153783299,1.96688009924074,2.8653892091491,1.12791462283988,1.46380575804712,1.64367853490409,1.38636651414427,1.0847650942728,4.49846601991108,0.477901229571591,4.46093063657824,1.22266422457032,1.10493376398903,0.0519453918787717,0.888691035790809,1.13500888201799,1.13300199962257,1.08835377735448,0.544233690454431,3.02400132625159,1.28426427104217,0.0288505359856166,2.29703498884155,5.11228619615868,1.94965299884248,0.821525389666591,0.532219442924725,1.66628978532888,1.69504016457112,0.276559557320005,0.778796734415628,0.229211207478664,1.17812132032803,2.01263279901611,1.44970644009976,1.24005390811479,1.74651610093126,2.09398278440934,1.29056814749936,0.569797686660568,1.35988893858869,0.901963592528135,1.38535418626495,3.69987203779329,0.712828818356904,6.31124208820102,2.79101208537073,0.240697992498106,1.47419211828436,0.547305853605798,1.44463332054681,0.877477829135755,1.39549114497465,0.822886307320597,2.78281354207956,0.358253487086174,1.3046971297568,0.822590393490349,1.61742599760211,1.355665776622,1.66298079892072,0.408298110293043,0.295565378793481,2.38115776220793,0.113408404840872,1.47359309677995,0
"Overall89","Otu00008",3,5,7.67214834304987,6.29933555989206,0.38590877433593,0.777777777777778,0,0,30.3967675409323,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall90","Otu00010",1,1,16.4469879087837,7.23976618341945,0.515715718688342,0.555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5707155554946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.4292844445054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall91","Otu00010",1,2,4.02796136363242,2.85637893561447,0.191041967506129,0.666666666666667,9.33200049546866,11.8738194639917,20.9195807145841,9.42566014086612,10.6759441670528,100,0,54.0217421962954,39.4538388126187,39.5748228139575,14.1444992781765,69.5875907101322,7.26117442241125,39.30785432516,8.31368973529135,52.5078690315706,16.9488489769948,21.0119848983803,20.9061241917598,37.1672109835973,14.9085852535603,5.69529149319359,18.9087181916694,82.434116524168,20.0101847906271,23.3107139147924,58.5589570882405,46.9580059760048,38.3514629657886,3.73951974381913,26.9545184286706,0.0901897172740337,52.9467965769486,3.07716787467899,36.0733350422884,59.2486934515617,11.124482997161,77.4899933133241,40.7084008734361,0,42.2885424845682,14.596070842185,39.3042635211733,28.7910281582704,47.6851423530098,7.62173443056176,16.07461824915,43.2783683910361,10.3494545933992,94.9262229468345,1.48422180526863,13.813740434307,12.29117931503,9.39684252790216,19.4365560507501,0,41.0013556294995,32.0713065440383,7.0324187390769,0,22.9018195516752,43.1285158749957,4.53730580867713,6.28997224405347,63.6179038592247,42.7864537418305,0,0,0,0,0,0,20.9869008846578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42691182129921,0,0,74.586187294043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall92","Otu00010",1,3,1.781820322322,1.32257440821732,0.852171170799201,0.888888888888889,26.1398576545619,0,0,0,0,65.7700127470121,0,79.740971123799,0,0,0,73.395591099796,0,0,0,0,0,0,0,100,0,0,0,42.0349711367165,60.3625306050277,0,0,85.6413690966503,0,10.8802733590476,0,0,0,14.5792760770915,4.05105822430779,0,3.13936270115875,0,0,0,31.2557812366838,0,0,0,0,0,36.4770716228168,0,0,62.7532910988264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.844325233093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall93","Otu00010",1,4,5.32146113917032,2.95219312512738,0.0324949224930307,0.555555555555556,6.08593277292947,0,0,0,0,100,6.52548674447932,31.8636200528017,1.09105941901958,6.32149500811478,0,90.1976489231587,0,8.0134640508182,7.35422851104538,9.65433350432154,11.1052115361259,16.3973113991709,11.3267431192029,41.7346282055546,3.73179134513583,3.71375696839096,0,7.81464169907218,15.6095233280514,0,32.530853037027,12.1466640953989,30.3539345282032,4.24534226628174,22.520965413313,1.03997382217722,57.0333635099947,0,0.452495466725502,5.87847598352542,24.9370760032669,42.9215843765999,3.59002085485134,0,5.14832207222043,2.1051522676799,7.44176868412216,4.72017909989067,0,4.18443938161051,0,6.91883325146707,0,14.2621616654352,0,0,2.25916328733441,0,2.35537872728251,0,3.90609625134428,3.37094187440726,0,0,0,11.3487766913601,0.257426940985968,1.71276246869917,26.2448359385303,2.1205659214973,0,0,0,0,0,0,69.1436323254852,0,0,0,0,0,30.8563676745148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall94","Otu00010",1,5,2.79332899604066,2.26491256179242,0.678311266121017,0.625,30.17667641926,3.87383505284245,0.591792712271904,2.28318502843742,0,23.1122704478216,5.78679295355706,64.5885646595596,1.98431115184349,5.18359849424048,6.07203137164069,100,1.14466208595598,1.72212089493346,6.6806925557169,42.0313598755026,1.08008833110683,5.25677295607873,8.81693957259121,39.038570835366,1.79545173562309,11.7744537597959,0.346241361945105,8.8035279561038,11.2212008245651,15.307916021155,0,20.4533010275695,21.147173172492,1.00533824946897,10.1995278324867,2.81677290818663,38.5340306424426,9.03584649812939,4.29053343442616,2.95125564711828,24.1113615131476,14.9228066580466,3.32684770159887,1.90045247820035,31.2443841629986,7.65052455388674,13.4146384455236,12.6964936193515,0.367201119541057,1.25592600094582,19.3075488242983,3.06789350612275,5.79664032288742,7.15282264283476,1.84362858749378,2.89881750667609,6.69164757624733,8.97382760305695,2.42056192367203,0,22.565760521768,4.98060554475567,4.04206974561381,10.7457667406465,0,29.2711920441761,1.24401139066151,5.64614944410587,53.8263168614898,5.08680876164815,0,0,0,0,0,0,22.4702405349052,0,0,0,0,0,76.1685349617059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3612245033889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall95","Otu00010",2,1,3.01231729187062,2.42078784454702,0.0724224605368989,0.888888888888889,0,0,0,0,0,0,0,0,0,0,0,81.2223817935997,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4683920159304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5316079840696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall96","Otu00010",2,2,4.95523903265647,3.38508706031785,0.0181350473892386,0.555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7626701598475,0,0,0,0,0,73.2373298401525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall97","Otu00010",2,3,2.53380132095472,2.00809782330039,0.594097953047222,0.777777777777778,11.6891453993083,7.80678734954524,0,0,0,84.0000106527061,3.97246041007408,33.5721139135747,4.64320379290129,7.49676285242133,3.69842706699023,100,2.80901516503073,29.8567212284887,10.6304231476168,4.48525132803198,12.4670588265453,48.3710926459656,9.84582319086515,36.7008360254827,0,8.92863666320208,1.6751332145152,14.6944868007533,31.6793255519538,0,8.81649591275912,16.3340763411883,48.6092473562391,1.13629580115887,16.8789645005177,1.82233763952916,39.5144562076933,5.81694502672664,1.54341740433912,11.5325106865417,3.66565130577472,10.0924512223711,8.98338109752806,0,12.0554360247057,3.49445024804253,12.8336954105641,24.1538166547786,2.78329518740317,4.75377117675994,10.5453110044944,0,10.9507468554308,28.232625588458,6.92393086746482,5.33160463572725,3.38083902731533,0,7.51052541136468,2.17882148224972,11.971224810066,3.78698452188912,6.9495630937506,17.4862650823499,0,2.91736995131897,0,5.22242451612699,14.5697148618209,1.63736296684467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall98","Otu00010",2,4,5.4131121718778,3.14570460148965,0.0233926668036872,0.444444444444444,18.2542658886546,3.90753622754156,2.48058416030251,1.73820385884887,0,100,5.79177637857313,58.4038856225707,4.2199950870743,7.69842648269445,1.16304350312159,69.123555589605,1.02681849476403,7.36775258643581,10.8545702804645,17.3707939123543,8.45151561200655,7.91141228860829,9.89119332495624,36.0202342765628,0.832337282347453,8.64545580535118,0,4.37199375583182,11.4419151571034,3.41702611189765,32.3539933246104,16.8850635582167,16.99119186204,7.16407160229387,28.3654389614992,2.55416682855087,80.0796796857492,4.27854757106165,6.51668633626282,0,42.0117620285392,33.7674903379155,3.01454058584102,0,15.374621502692,15.2963478493304,4.96522641589963,1.53880553217368,0.254735500504205,4.67001385201292,19.9780305155517,3.65631739679184,11.5812703775612,9.14563595763868,0.470013773346654,5.83909621187878,2.23783170136689,0,0.446641216327509,6.82903150875423,18.0242653110702,6.07129828443251,4.97177565918912,0,3.87426644469778,36.5092103357573,6.84604384400322,1.41411806869313,67.1441400210973,7.20252085385375,0,0,0,0,0,0,50.9584078789137,0,0,0,0,0,49.0415921210863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall99","Otu00010",2,5,2.66580343577435,2.06668081081215,0.665008859000627,0.75,8.70943113900911,6.69180367391978,4.43155491922502,5.00029919056591,0,91.582446951883,0,44.5251231576831,4.056701770911,12.83226802724,13.7733982923373,100,2.9255183163496,4.97423632310315,20.5845989070435,12.4977077305742,9.22325324690203,23.5018229230971,0,66.2393070044819,6.67369528307023,11.2781412379433,3.96872679987884,14.9353002059991,14.4200990365339,13.6917466030459,15.1113573159052,44.126449841244,43.1099362052967,1.52565631000831,26.7780427641687,0.392153794266687,30.2506033898554,19.4598224369538,13.9285495571386,9.93191896585236,26.7837955318688,71.8173921095471,15.0881222102126,6.51079981702154,53.0815165284965,14.6881192742513,16.9469230266363,15.2603409547984,0,3.09558978173568,25.3333483468871,5.72770196355772,6.37631767679793,36.2511219247069,0.990571107089651,0,0,17.8535222343799,14.2049380944162,0.91426595429084,28.3332232353297,14.4802805704489,2.17664793692987,15.676672274584,0,9.48367290817765,0.777860061977677,0,38.1596536041322,8.556655077738,0,0,0,0,0,0,16.5273534938107,0,0,0,0,0,83.4726465061893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall100","Otu00010",3,1,3.84808057053645,2.58823495208395,0.0559068732485067,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3099126276411,0,0,0,0,0,60.6972412763589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61133244401558,0,0,0,0,7.8726662366805,0,0,0,0,0,0,0,0,0,6.50884741530394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall101","Otu00010",3,2,10.2728959493991,6.45660257025583,0.569795126078599,0.888888888888889,33.6194308282019,5.63954806253574,14.2231092835588,0,0,42.6605152415749,0,66.7774714040272,13.2349806783038,12.9801743317113,0,56.7177879391691,10.3887327265553,18.9964389201365,50.4261599038429,26.1669071690677,28.1495275458318,29.7563820737674,14.0153337161833,49.9875234095667,8.21710560779214,1.98700445739835,14.9296117544332,65.4801190709641,42.4163378035568,12.1900500935161,20.3105614192687,61.3721097422177,63.6046597146572,0.111144182450154,41.1251251109004,2.61657334178343,40.7990732846161,9.20344098462778,33.9404112146224,36.3487317936273,8.56663980216409,41.6128748702225,45.0908896875459,0.428844280438655,52.7984880479765,5.3014747810311,27.8883010133254,32.8596555497842,28.3660919391471,16.3039297173907,61.8053113057924,12.0413337127974,26.056456972373,100,0,18.34956213318,6.5246340245378,13.572414835502,17.3741193059355,7.64532922732369,38.826318379319,18.2434572479086,25.786920390464,14.9809872464926,0,38.0975924350701,3.19377082899148,7.20562519580897,66.8769116289447,8.68038756092393,0,5.28250517352793,4.62442403094192,0,0,0,2.74448229259239,0,4.1000908659651,1.83615993825172,0,0,11.0505823671272,0,1.55541946566954,0,4.07628531519019,0,0,0,3.47354818817004,0,0,0,1.66096279893804,3.25376817973766,2.61295712622499,0,5.1012102683491,5.05112911321339,0,0,0,2.64980506637907,0,0,3.3472223493137,0.130881907785795,1.5411419284269,5.05607887871611,0,5.04917645799493,0,0,0,0,0,8.22716922385156,0,0.795054761417147,3.92569815942252,0,0,0,0,0,0,3.9803079777098,0.895861684646386,0,0,2.95733423042377,0,0,0,5.02074225001311,0,0
"Overall102","Otu00010",3,3,5.44375833333955,3.04780748316197,0.0121412470365752,0.777777777777778,17.7117849880234,4.45312872965441,0,0,0,100,0,47.6414977009949,0,0,13.0681455388082,81.9180824223,0,0,23.849665126104,17.3695362135032,0,0,47.860970697285,61.7569080502338,0,15.6935018651547,0,32.1545147055623,26.5860193128854,0,0,72.4339653663365,41.0418281202547,44.0132044391972,0,29.3502928416352,79.2473150228028,4.86296342830475,27.5579828722168,27.4034939991038,0,39.9103067225803,0,0,24.0672075504232,39.5083277917237,0,0,0,11.4738925334618,14.6898178715279,24.722585398346,0,29.7181106564421,0,0,0,0,0,0,0,0,0,0,0,56.6028144525965,0,0,89.8827882343695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall103","Otu00010",3,4,2.29012444983662,1.69984414397851,0.470627759431184,0.625,35.2932088759808,0,0,14.6235557032297,0,55.4805100850669,15.3800964098284,54.5601524761308,10.708563954559,25.3340802871235,22.9366712546894,100,0,33.2192996478444,54.3174324033433,39.8139438482547,6.41472571205713,16.6607715935047,23.4424785286385,53.8319218157521,42.3469035773226,10.8923753814098,8.71786542022191,8.1696786141136,53.2172303099227,11.1993094089095,34.7528090425715,44.4791770749636,62.7739948659693,12.4080372955725,32.0582774696762,4.23316738076096,85.0630983921317,1.71111297108348,0,16.6572738293982,12.4752849277498,33.6212810808124,29.4357943843645,2.02728832879114,31.5532611876836,11.0202238086244,54.5957867065878,6.47689296518065,0,3.50183545685902,17.3810280501464,16.9570630007073,0,43.6323719314508,14.3289719780445,7.02636805658531,42.4863463438515,0,8.80668063681611,0,24.5483209825919,9.59913094601407,25.1096222132164,2.16764890063382,0,37.8373755094979,11.1907992499677,18.508453662732,44.2766898674785,7.72686792194474,0,0,0,0,0,0,44.8463348043901,0,0,0,0,0,55.1536651956099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall104","Otu00010",3,5,2.7834898945418,2.18834393246194,0.26757197602828,0.777777777777778,11.8881984807536,4.41499036224099,0,1.91709155196533,0,61.5812200317173,0,33.4297942877726,2.98638555215368,0,11.382589248138,82.3902968746367,3.42237055057069,6.71559736693168,11.7472239778381,49.0776821481669,5.2611160377469,10.3979940608469,10.0371214771285,18.4067454100562,0,2.62692336379028,0,12.0267125138463,6.40916719820166,16.9063252308851,17.0545962847196,21.6029322393475,19.2022253532014,15.715395720812,6.88654278305513,5.38968977325567,32.4619687221019,0,13.7654743803582,0,16.6856575971983,20.5140474673496,8.90165924224558,0,52.4892625376408,30.4405457779606,18.3853321428085,16.6779717997719,3.10166074352721,0,16.883917845649,14.5501281460656,0,8.1265287044055,0.63391687990202,0,19.575616963018,0,0,5.01904845299559,61.5701511495378,9.45200663831243,0.503520167747248,7.52509264891377,0,80.0625298578304,15.2316772310559,0,100,4.66820582416656,0,0,0,0,0,0,35.2162066623796,0,0,0,0,0,24.5125957310311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3591755490258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9120220575635,0,0,0,0,0
"Overall105","Otu00011",1,1,0.901023924781084,0.552875754404794,0.978949263792417,0.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,71.8475025050552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36956122840532,2.97976562191083,0,0,5.58219175384009,0,1.20776878394047,0.448570212780925,0.88149809675711,0.455886436826487,0.314849754575426,0.984840857879462,0.429200235933398,0,1.98557243593413,1.13011571091709,0,0,0.690601556428363,6.58135650161013,0.575498487549043,0.834102147317654,9.54225687065237,0.317907471576915,1.18666091169603,0,0,0.402197882477903,5.0461810058863,0,5.70996482782435,0,0,0,0.802736275371847,0.433289998279489,0,0,0.780404971379545,0,17.7369240884725,0.894371605669839,5.4449680318594,0,0.886586471153303,0,0.722344613309414,0,0,0.601975156652703,0,0.803139789215325,0.576782125380277,2.8751398102361,0.629628750504817,0.228840001049614,14.1626209421671,1.4991175583391,0.903797308346544,0,0,0,0.76292217614382,0.597861533749473,0,0,0
"Overall106","Otu00011",1,2,0.551762157399379,0.336536091209982,0.997967083170725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,33.9670434907848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.336520721952,0,0,0,0,0,0,0,0,0,0,20.7520107705897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4582413237629,0,0,0,32.14062097175,0,17.4961015955925,0,0,0,0,0,0,0,0,2.53890006924849,1.27760454710442,0,0,0,0,0,0,0,0,0,0,0,0
"Overall107","Otu00011",1,3,1.07262464592459,0.639821604069585,0.988990602566418,0.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,48.8840118599634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.911422597035417,0.895721856350814,0.504117133060402,0.544628882561184,5.03662776396011,0.659288387066003,0.725671592059051,0.982907374055243,1.36900283759691,0.497023595679038,0.525436998353329,0.809621524600511,0.4921679348936,0.070033721551642,1.50594128488778,1.92033998264697,0.522978361198227,0.859277866454417,0.671878600255081,1.46839317724156,0.47914602438911,0.592584061473114,6.60556876455153,0.602685190121928,0.786892049434989,0.614299925090972,0.551759137043939,0.88993669938615,5.57542904276414,0.682920182632831,2.78585950770183,0.722983940546774,0.522320956148467,0.306011215162766,1.69742952536414,0.481198921694791,0.256523612554638,2.20970251944374,0.885300170798642,0.632972305838905,2.32060104112153,0.953952036984392,7.42157610492635,0.793455100544459,1.06695950131897,1.02743328575392,6.88385673194781,0.445039528299997,0.536292463505905,1.56092978505346,0.768646405415264,0.786937535561691,0.367008451885629,1.00535327384589,0.650016206218001,0.632467822603594,17.7135560489984,1.02612005935349,0.669231925329154,0.653960615847088,1.07287156597908,0.547719878956805,0.717361405999816,0.676070856594078,0.508767189160901,0.339809955143698,0
"Overall108","Otu00011",1,4,6.06916851775384,2.84076884094212,0.469314143487727,0.444444444444444,4.36100075597094,1.60522065590759,0.882123019225657,1.75909107791829,31.9997341387074,1.88623118272252,0,34.705140398815,10.7052304144029,0,4.23186279281231,3.82710391613123,0,1.80191810921571,73.8369311235981,54.1493409956613,0.402912675809206,0,0,26.5200926106265,0.966271618646262,1.80500095929538,43.0128943269909,1.19972944162147,9.53160782874189,0.781125920193341,0,29.5062418560665,27.5721500310139,1.91228483007366,0,3.59673468529535,3.15143114325845,1.21668487713292,35.5109671870841,0,0.223698423296249,1.7130051038505,12.6351035698023,0.363911884678148,48.2995111070748,79.3407303244301,100,0.291748341758414,41.5839675004148,1.47753516446083,25.0765235006169,1.83546299986907,0.229598713405921,14.8247818063505,2.89783297112259,11.3496507838897,0,25.8433526938354,0,0,67.2366951001817,1.68794608094133,18.4113730377823,0.94456674755797,3.85834769742665,2.20948332029727,1.57181059594825,13.1424051634753,0,2.52856702387198,0,0.522553419800941,1.26329857674746,0.800798752038452,0.79072679712848,2.82562684048887,0.576873082471151,1.31413932282714,2.76382534749084,0.983505423131017,0.682486609986476,0.374056624879158,0.9636563731412,0.850522445285477,0.0996110721219086,2.45330929118683,1.49431403023427,0.562522478010418,0.753095980744884,0.99769575706626,3.71453927413219,0.482387251895092,1.05031310302361,5.58936240095386,0.365573152964786,1.31036445704937,0.136205709579508,0.772760379622533,2.18674595781364,2.67814678078685,0.489636896285569,0.988303331919158,0.56402089077373,1.20530737842998,0.746830301617064,2.63608465991691,0.480344376786001,0.679028834943574,1.44206985897505,1.10259384528749,0.285704491133911,2.31191719218649,1.71397178817184,15.9914784423111,0.77398244404975,2.62375960912257,0.021445257212585,0.937237476639933,0.40996494475363,0.532518482482252,1.12505306212045,0.621096807328615,1.21984155571253,0.336382960760161,1.0551307528601,0.800511366155539,0.847885819343527,9.82755948911192,0.722215699001644,2.99675848988468,0.653775534629676,0.84777245731291,0.370423996926787,0.638998383732899,1.35921391742891,0.786869593830205,0.49529291825822,0
