"","OTUOfInterest","rep","fold","RMSE(100 * Combined$Combined, 100 * Combined$TrueValue)","MAE(100 * Combined$Combined, 100 * Combined$TrueValue)","R2(100 * Combined$Combined, 100 * Combined$TrueValue)","sum(Combined$PredictedClass == Combined$TrueClass)/length(Combined$TrueClass)","GMM1_Class","GMM2_Class","GMM3_Class","GMM4_Class","GMM5_Class","GMM6_Class","GMM7_Class","GMM8_Class","GMM9_Class","GMM10_Class","GMM11_Class","GMM12_Class","GMM13_Class","GMM14_Class","GMM15_Class","GMM16_Class","GMM17_Class","GMM18_Class","GMM19_Class","GMM20_Class","GMM21_Class","GMM22_Class","GMM23_Class","GMM24_Class","GMM25_Class","GMM26_Class","GMM27_Class","GMM28_Class","GMM29_Class","GMM30_Class","GMM31_Class","GMM32_Class","GMM33_Class","GMM34_Class","GMM35_Class","GMM36_Class","GMM37_Class","GMM38_Class","GMM39_Class","GMM40_Class","GMM41_Class","GMM42_Class","GMM43_Class","GMM44_Class","GMM45_Class","GMM46_Class","GMM47_Class","GMM48_Class","GMM49_Class","GMM50_Class","GMM51_Class","GMM52_Class","GMM53_Class","GMM54_Class","GMM55_Class","GMM56_Class","GMM57_Class","GMM58_Class","GMM59_Class","GMM60_Class","GMM61_Class","GMM62_Class","GMM63_Class","GMM64_Class","GMM65_Class","GMM66_Class","GMM67_Class","GMM68_Class","GMM69_Class","GMM70_Class","GMM71_Class","GMM72_Class","GMM73_Class","GMM74_Class","GMM75_Class","GMM76_Class","GMM77_Class","GMM78_Class","GMM79_Class","GMM80_Class","Other_Class","GMM1_Class","GMM2_Class","GMM3_Class","GMM4_Class","GMM5_Class","GMM6_Class","GMM7_Class","GMM8_Class","GMM9_Class","GMM10_Class","GMM11_Class","GMM12_Class","GMM13_Class","GMM14_Class","GMM15_Class","GMM16_Class","GMM17_Class","GMM18_Class","GMM19_Class","GMM20_Class","GMM21_Class","GMM22_Class","GMM23_Class","GMM24_Class","GMM25_Class","GMM26_Class","GMM27_Class","GMM28_Class","GMM29_Class","GMM30_Class","GMM31_Class","GMM32_Class","GMM33_Class","GMM34_Class","GMM35_Class","GMM36_Class","GMM37_Class","GMM38_Class","GMM39_Class","GMM40_Class","GMM41_Class","GMM42_Class","GMM43_Class","GMM44_Class","GMM45_Class","GMM46_Class","GMM47_Class","GMM48_Class","GMM49_Class","GMM50_Class","GMM51_Class","GMM52_Class","GMM53_Class","GMM54_Class","GMM55_Class","GMM56_Class","GMM57_Class","GMM58_Class","GMM59_Class","GMM60_Class","GMM61_Class","GMM62_Class","GMM63_Class","GMM64_Class","GMM65_Class","GMM66_Class","GMM67_Class","GMM68_Class","GMM69_Class","GMM70_Class","GMM71_Class","GMM72_Class","GMM73_Class","GMM74_Class","GMM75_Class","GMM76_Class","GMM77_Class","GMM78_Class","GMM79_Class","GMM80_Class","Other_Class","GMM1_Reg","GMM2_Reg","GMM3_Reg","GMM4_Reg","GMM5_Reg","GMM6_Reg","GMM7_Reg","GMM8_Reg","GMM9_Reg","GMM10_Reg","GMM11_Reg","GMM12_Reg","GMM13_Reg","GMM14_Reg","GMM15_Reg","GMM16_Reg","GMM17_Reg","GMM18_Reg","GMM19_Reg","GMM20_Reg","GMM21_Reg","GMM22_Reg","GMM23_Reg","GMM24_Reg","GMM25_Reg","GMM26_Reg","GMM27_Reg","GMM28_Reg","GMM29_Reg","GMM30_Reg","GMM31_Reg","GMM32_Reg","GMM33_Reg","GMM34_Reg","GMM35_Reg","GMM36_Reg","GMM37_Reg","GMM38_Reg","GMM39_Reg","GMM40_Reg","GMM41_Reg","GMM42_Reg","GMM43_Reg","GMM44_Reg","GMM45_Reg","GMM46_Reg","GMM47_Reg","GMM48_Reg","GMM49_Reg","GMM50_Reg","GMM51_Reg","GMM52_Reg","GMM53_Reg","GMM54_Reg","GMM55_Reg","GMM56_Reg","GMM57_Reg","GMM58_Reg","GMM59_Reg","GMM60_Reg","GMM61_Reg","GMM62_Reg","GMM63_Reg","GMM64_Reg","GMM65_Reg","GMM66_Reg","GMM67_Reg","GMM68_Reg","GMM69_Reg","GMM70_Reg","GMM71_Reg","GMM72_Reg","GMM73_Reg","GMM74_Reg","GMM75_Reg","GMM76_Reg","GMM77_Reg","GMM78_Reg","GMM79_Reg","GMM80_Reg","Other_Reg"
"Overall","Otu00001",1,1,10.352718923596,4.45273294022702,0.670550538980627,0.852941176470588,3.42260881703887,3.9796775146961,1.55346938855725,3.581706514629,0.282956972182024,1.95167907524831,57.4883212372922,1.15397516377117,2.13329898579392,0,1.278714792703,0,3.26502358726875,3.52012198758271,0.46600174331132,2.54599692374782,0,5.59411523759497,0,6.75462690897054,3.7454784331935,0,6.45319223493134,88.2322925549818,0,3.56795538042826,0,0,0,0,17.1644081362166,0.853939252149498,3.8946139993193,0,11.1781960773126,0.81855468224013,12.7839502599673,3.44545777193031,2.14537104074956,1.47241293693751,0,5.54653613605491,2.32220749262018,0,2.90105125262675,100,21.8578988224067,0,1.9231438995085,0,2.15439043895056,2.2429152659116,0,3.85507484279516,11.7925760408017,0,5.0698013824815,0.763648484982234,4.5392229229011,2.62162065880863,4.97001633679188,0,1.81812878832757,0,0,0,2.76435130035206,4.16255380333869,11.9890074032689,7.68463444432273,0,2.86824922906837,7.12643268222951,0,2.17697867347634,0,0,24.2088146365322,4.38682833896301,0,0,3.42260881703887,3.9796775146961,1.55346938855725,3.581706514629,0.282956972182024,1.95167907524831,57.4883212372922,1.15397516377117,2.13329898579392,0,1.278714792703,0,3.26502358726875,3.52012198758271,0.46600174331132,2.54599692374782,0,5.59411523759497,0,6.75462690897054,3.7454784331935,0,6.45319223493134,88.2322925549818,0,3.56795538042826,0,0,0,0,17.1644081362166,0.853939252149498,3.8946139993193,0,11.1781960773126,0.81855468224013,12.7839502599673,3.44545777193031,2.14537104074956,1.47241293693751,0,5.54653613605491,2.32220749262018,0,2.90105125262675,100,21.8578988224067,0,1.9231438995085,0,2.15439043895056,2.2429152659116,0,3.85507484279516,11.7925760408017,0,5.0698013824815,0.763648484982234,4.5392229229011,2.62162065880863,4.97001633679188,0,1.81812878832757,0,0,0,2.76435130035206,4.16255380333869,11.9890074032689,7.68463444432273,0,2.86824922906837,7.12643268222951,0,2.17697867347634,0,0,24.2088146365322,4.38682833896301,0,0,0,0,5.47177293254673,0,0,0,16.6199881176135,0,0,0,0,4.38641153277126,2.54781580706418,0,0,0,0,0,0,0,0,0,0,13.0407924138598,0,0,0,3.24935513557842,0,0,10.8438322359317,0,0,0,1.52122629533966,0,0,0,0,0,0,9.82892630713016,0,0,0,13.6751373518753,0,0,0,0,0,0,0,0,7.66393321471135,1.17083544249334,0,0,0,0,0,0,0,0,0,0,0,4.24461491128601,0,0,0,0,0,0,0,0,0,5.73535830179859,0,0,0
"Overall1","Otu00001",1,2,13.1979895434793,5.63393298192757,0.588287266846346,0.941176470588235,2.08089513241098,10.6871810232812,5.11362072098555,0,4.07435841401765,0,79.6416162558575,0,0,0,0.683218340668548,1.76060372446874,10.2244693758819,5.17402985106251,2.55295648145527,1.56292744657985,0,0,2.3012884262988,9.42400730248287,6.23247504949285,0,3.02266242038683,83.2235282905009,0,0,0,0,0,0,20.931787103669,0,11.9260065665565,0.388560250359451,12.0177799969222,0,25.2335942954739,0,2.72125208393706,2.92433987248285,0,1.67185858494853,0,0,3.66490753190161,100,29.9000342418932,1.08968422151248,1.98032686845904,0,0,0,0,0,12.8264113898212,0,1.65971236419565,7.8526332625383,4.46393499931742,2.21187137359696,2.31990307174305,0,0,0,0,0,2.10950767261253,2.34702562793975,22.070802427873,9.6066706651807,0,0.912619754773667,3.58940995189082,0,1.01030611689928,0,0,19.772653835742,0,2.46235364316799,0,2.08089513241098,10.6871810232812,5.11362072098555,0,4.07435841401765,0,79.6416162558575,0,0,0,0.683218340668548,1.76060372446874,10.2244693758819,5.17402985106251,2.55295648145527,1.56292744657985,0,0,2.3012884262988,9.42400730248287,6.23247504949285,0,3.02266242038683,83.2235282905009,0,0,0,0,0,0,20.931787103669,0,11.9260065665565,0.388560250359451,12.0177799969222,0,25.2335942954739,0,2.72125208393706,2.92433987248285,0,1.67185858494853,0,0,3.66490753190161,100,29.9000342418932,1.08968422151248,1.98032686845904,0,0,0,0,0,12.8264113898212,0,1.65971236419565,7.8526332625383,4.46393499931742,2.21187137359696,2.31990307174305,0,0,0,0,0,2.10950767261253,2.34702562793975,22.070802427873,9.6066706651807,0,0.912619754773667,3.58940995189082,0,1.01030611689928,0,0,19.772653835742,0,2.46235364316799,0,0,0,0,0,0,0,17.3177526499834,0,4.7297789161591,0,0,6.21211755107655,21.802311124189,0,0,0,0,0,0,0,0,0,0,10.6670918426553,0,0,0,1.98666496078701,0,0,0,0,0,0,0,0,3.69581575838791,0,0,0,0,0,0,0,0,18.7998841683575,0,0,0,0,0,0,0,0,8.78102863744714,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0075543909571,0,0,0,0,0,0,0,0,0,0,0,0
"Overall2","Otu00001",1,3,11.8800589332789,6.1546776754694,0.655683488264232,0.882352941176471,9.38782123156599,19.2727915127048,8.68146021509761,0,10.2850159919834,0,74.9403680020807,0,0,0,6.59154162057881,7.27375530515366,12.0730173106731,20.9940573560059,16.1559051849573,7.95456250357483,0,0,0,2.98605342938399,3.48843155317958,0,12.5072456356743,100,0,6.47792539887743,0,3.58815699953694,0,0,43.4653217599542,0,25.4366601767736,8.73552452958721,17.6709915149066,0,25.492039801012,13.7302696384857,13.3523278204531,8.58758129349062,0,16.2102480171349,0,8.8513341271162,5.91677446377168,84.1173501536855,26.7365313692781,1.34027815891073,21.0882551691589,11.8460358668095,0,0,0,7.72397418227681,27.578757452302,0,11.8029344569693,18.764144223792,0,0,2.20473966109885,0,0,0,0,0,0,7.0487511334706,29.8891590462623,18.8473825549691,10.5590813115001,11.2170735952561,18.4270418488322,0,0,13.3427773954459,0,39.1628573778623,0,0,0,9.38782123156599,19.2727915127048,8.68146021509761,0,10.2850159919834,0,74.9403680020807,0,0,0,6.59154162057881,7.27375530515366,12.0730173106731,20.9940573560059,16.1559051849573,7.95456250357483,0,0,0,2.98605342938399,3.48843155317958,0,12.5072456356743,100,0,6.47792539887743,0,3.58815699953694,0,0,43.4653217599542,0,25.4366601767736,8.73552452958721,17.6709915149066,0,25.492039801012,13.7302696384857,13.3523278204531,8.58758129349062,0,16.2102480171349,0,8.8513341271162,5.91677446377168,84.1173501536855,26.7365313692781,1.34027815891073,21.0882551691589,11.8460358668095,0,0,0,7.72397418227681,27.578757452302,0,11.8029344569693,18.764144223792,0,0,2.20473966109885,0,0,0,0,0,0,7.0487511334706,29.8891590462623,18.8473825549691,10.5590813115001,11.2170735952561,18.4270418488322,0,0,13.3427773954459,0,39.1628573778623,0,0,0,0,0,0,0,0,0,21.9377699203831,0,0,0,0,9.7283963011159,0,0,0,0,0,0,0,0,0,0,0,15.9963997110101,0,0,0,5.19562775962924,0,0,10.9316793990246,0,0,0,0,0,0,0,0,0,0,3.5179061819112,0,0,0,18.8476225121608,0,0,0,0,0,0,0,0,13.8445982147651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall3","Otu00001",1,4,10.6026825501944,6.55614605311505,0.769595056883658,0.911764705882353,13.9944985731175,12.4942089704003,5.47517193847567,0,0.23634935160543,2.89612210776575,62.988347922419,0,0,1.03991730356044,2.42387506036968,0,12.7340157112203,6.87365786091462,8.91055362007511,5.6098357406769,0,0,4.38899139423249,3.33134098783276,0,0,14.0080328897662,83.0722145041699,0,0,2.10536833096024,0,0,0,28.6025359210368,0,9.90547368208758,8.40871050034587,13.6145139916035,3.32694329801186,21.1029831423628,0,4.7518556160954,2.0602597058393,0,15.967122999118,5.95932122089074,0.0736121153167714,0,100,10.9720620821632,1.49389479882915,9.41925599251177,12.8703012288401,0,0,0,3.50947262126031,12.380824436297,0,5.34618082409269,11.1304371885825,3.33976844743164,0,0.0587334342280953,0,0,0,0,0,5.00117879815674,2.90472846768694,17.9943607458216,10.1616694133055,0,6.20764483456498,20.5577369914479,0,0,0,0,38.3631646126754,0,0,0,13.9944985731175,12.4942089704003,5.47517193847567,0,0.23634935160543,2.89612210776575,62.988347922419,0,0,1.03991730356044,2.42387506036968,0,12.7340157112203,6.87365786091462,8.91055362007511,5.6098357406769,0,0,4.38899139423249,3.33134098783276,0,0,14.0080328897662,83.0722145041699,0,0,2.10536833096024,0,0,0,28.6025359210368,0,9.90547368208758,8.40871050034587,13.6145139916035,3.32694329801186,21.1029831423628,0,4.7518556160954,2.0602597058393,0,15.967122999118,5.95932122089074,0.0736121153167714,0,100,10.9720620821632,1.49389479882915,9.41925599251177,12.8703012288401,0,0,0,3.50947262126031,12.380824436297,0,5.34618082409269,11.1304371885825,3.33976844743164,0,0.0587334342280953,0,0,0,0,0,5.00117879815674,2.90472846768694,17.9943607458216,10.1616694133055,0,6.20764483456498,20.5577369914479,0,0,0,0,38.3631646126754,0,0,0,0,0,4.52158444326697,0,0,0,10.8729420967146,0,0,0,0,0,1.34034957476309,0,0,0,0,0,8.14362224308636,0.49421434362767,0,0,0,11.2078511738968,0,0,0,0,0,0,6.60294920003161,0,0,0,0.523624522504489,0,0.548825936505563,2.28175552833068,0,0,0,9.41358157306717,0,0,0,15.316604817531,0,0,0,2.15292302217073,0,1.75965812305178,0,2.80878835516321,10.7434140982414,0.0650068134295977,0,0,1.21487180847977,0,0,0,0,0,0,0,0,3.18695106027402,5.17207621666461,0,0,0,0,0,0,1.30443864488659,0,0,0,0.323966404312308,0
"Overall4","Otu00001",1,5,12.699795797258,5.12774683968299,0.654541883514939,0.941176470588235,4.86501135354153,2.91123060214346,1.1711692881496,0,1.04593621932166,3.33398689196824,75.6373059044705,0,2.00081183507265,0,5.45710748191584,1.38372743614037,9.01738920212225,5.64165322356373,2.38089915433932,5.18017929813913,0,0,6.23247763800237,4.68888169170313,2.96898391120593,0,5.21083920720811,89.2687092693408,0,0,0,0,0,0,21.1163520384155,2.82366646664726,7.34486913162347,2.21222077457751,9.58859608568126,4.30012786359774,14.5812350198737,3.65321047371661,1.58893709869846,6.40110270475288,0,10.0836160574889,1.54403963837481,0,5.53884860258172,100,21.2585143734118,4.04887687985166,2.62448982502386,0,0,3.13648669735485,1.33013212801834,6.13643595432774,13.2751044921809,5.51550639654473,2.86093622880916,5.05876882018612,5.33078871427524,2.82698306151567,2.74425859634649,0.981367480084996,0,2.99254676091526,0,0,2.84664833384246,2.61898800222935,16.8822253934586,7.51033924352196,0,1.26357428829913,4.18602247722362,0,2.58009459689951,3.53292744197615,0,35.868312865895,0,0,0,4.86501135354153,2.91123060214346,1.1711692881496,0,1.04593621932166,3.33398689196824,75.6373059044705,0,2.00081183507265,0,5.45710748191584,1.38372743614037,9.01738920212225,5.64165322356373,2.38089915433932,5.18017929813913,0,0,6.23247763800237,4.68888169170313,2.96898391120593,0,5.21083920720811,89.2687092693408,0,0,0,0,0,0,21.1163520384155,2.82366646664726,7.34486913162347,2.21222077457751,9.58859608568126,4.30012786359774,14.5812350198737,3.65321047371661,1.58893709869846,6.40110270475288,0,10.0836160574889,1.54403963837481,0,5.53884860258172,100,21.2585143734118,4.04887687985166,2.62448982502386,0,0,3.13648669735485,1.33013212801834,6.13643595432774,13.2751044921809,5.51550639654473,2.86093622880916,5.05876882018612,5.33078871427524,2.82698306151567,2.74425859634649,0.981367480084996,0,2.99254676091526,0,0,2.84664833384246,2.61898800222935,16.8822253934586,7.51033924352196,0,1.26357428829913,4.18602247722362,0,2.58009459689951,3.53292744197615,0,35.868312865895,0,0,0,0,0,7.58247652952986,0,0,0,12.7923768933589,0,3.88454618659703,0,0,3.08271197855652,0,0,0,2.49314013023958,0,0,4.37176506373033,0,0,0,0,10.6026484590881,0,0,0,0,0,0,5.96571964766451,0,0,0,0,0.302453880581507,1.56575940924743,3.14685801223736,0,1.49529293723958,0,5.29305224002099,0,0,0,10.728947586936,0,0,0,1.31759757798518,0,0,0,4.76677350159026,7.14292634118234,0.319698538768112,0,0,1.35322256453608,0,0,0,0,0,0,0,0,2.76093802854615,5.16920279306737,0,0.57010229567563,0,3.20201401788382,0,0,0,0,0,0,0.0897753857373064,0
"Overall5","Otu00001",2,1,5.05550453000962,2.21763189637357,0.903875583042116,0.941176470588235,0.964085936055665,5.31594105892942,2.41474329696003,0,1.49209890391429,5.07408927677875,62.9017901590147,0,0,0,2.1918018930527,4.28985974383915,8.45175947892647,4.84195095682554,0,4.71116696463268,0,2.2787370044065,1.42671064845979,4.63869900708501,2.840873266371,0,4.31119288177386,71.0004551525563,0,0,0,1.23835865109631,0,0,24.2632720046878,0,4.39346300153006,0,9.86603702747233,0,8.69167696713207,3.95815446215338,2.37840504235408,1.40782440065827,0,3.7667033256841,1.41400524282163,0,2.69552586762532,100,20.5900905368466,0.116856563130086,1.56752317341681,0,1.04374854374371,0,0,4.61350032026407,12.1652635175131,0,4.75865487619313,1.01864923866083,4.79624835255661,5.52654148472162,1.658753502226,0,1.88556526298896,0,0,0,4.09797360211202,1.50682770995445,12.0309712972469,8.74309503702661,0,2.11049106807342,3.262497205092,0,3.9182263932587,0,0,16.7315082220643,1.95844726030252,0,0,0.964085936055665,5.31594105892942,2.41474329696003,0,1.49209890391429,5.07408927677875,62.9017901590147,0,0,0,2.1918018930527,4.28985974383915,8.45175947892647,4.84195095682554,0,4.71116696463268,0,2.2787370044065,1.42671064845979,4.63869900708501,2.840873266371,0,4.31119288177386,71.0004551525563,0,0,0,1.23835865109631,0,0,24.2632720046878,0,4.39346300153006,0,9.86603702747233,0,8.69167696713207,3.95815446215338,2.37840504235408,1.40782440065827,0,3.7667033256841,1.41400524282163,0,2.69552586762532,100,20.5900905368466,0.116856563130086,1.56752317341681,0,1.04374854374371,0,0,4.61350032026407,12.1652635175131,0,4.75865487619313,1.01864923866083,4.79624835255661,5.52654148472162,1.658753502226,0,1.88556526298896,0,0,0,4.09797360211202,1.50682770995445,12.0309712972469,8.74309503702661,0,2.11049106807342,3.262497205092,0,3.9182263932587,0,0,16.7315082220643,1.95844726030252,0,0,0,0,3.77512129751533,0,0,0,15.8989315678864,0,0,0,0,7.32805023463637,4.81042921537828,0,0,5.55419370755431,0,0,0,0.559845227100531,0,0,0,14.9491591366731,0,0,0,0.983049383118002,0,0,4.78262171881474,0,0,0,2.69412264978575,1.10265775640019,2.62067172612462,0,0,3.81039627173522,0,4.96127931109405,0,0,0,9.50674793071064,0,0,0,0,0,0,0,0,10.138126912192,0,0,0,0,0,0,0,0,0,0,0,0,2.38435795300712,4.0706935487932,0,0,0,0,0,0,0,0,0,0,0.069544451480101,0
"Overall6","Otu00001",2,2,9.470262436729,4.04914623764472,0.748304943930416,0.911764705882353,4.22955568260751,9.70589459892814,4.79577249430626,0,3.31707602135356,0,82.8445847913309,0,0,1.60168598829951,4.70857679138869,5.54661457028016,8.53186797854205,8.03802366028333,0.941397215367454,5.72833660203874,0,0,3.55097177722111,11.0906947688412,4.69241564441938,0,6.9837169741553,100,0,0,0,0,0,0,19.1666118080367,0,5.42037041235313,1.45791199124433,21.188993839863,0,28.3231678929011,3.91187581489537,4.6795503737487,7.11929535836719,0,7.27699601446341,0,0,0,69.6351472077925,16.1848072750722,2.3791011979598,0,0,0,0,1.46681889212159,0,7.74296987983598,4.85378707627696,1.55217545233568,2.91250322415817,0,0,2.53761295482127,0,0,0,0,0,0,6.45657662234615,17.9073033303056,9.61428163204959,0,1.72611563805309,7.41837564167812,0,0,0.763540789826069,0,14.4256381776299,0,0,0,4.22955568260751,9.70589459892814,4.79577249430626,0,3.31707602135356,0,82.8445847913309,0,0,1.60168598829951,4.70857679138869,5.54661457028016,8.53186797854205,8.03802366028333,0.941397215367454,5.72833660203874,0,0,3.55097177722111,11.0906947688412,4.69241564441938,0,6.9837169741553,100,0,0,0,0,0,0,19.1666118080367,0,5.42037041235313,1.45791199124433,21.188993839863,0,28.3231678929011,3.91187581489537,4.6795503737487,7.11929535836719,0,7.27699601446341,0,0,0,69.6351472077925,16.1848072750722,2.3791011979598,0,0,0,0,1.46681889212159,0,7.74296987983598,4.85378707627696,1.55217545233568,2.91250322415817,0,0,2.53761295482127,0,0,0,0,0,0,6.45657662234615,17.9073033303056,9.61428163204959,0,1.72611563805309,7.41837564167812,0,0,0.763540789826069,0,14.4256381776299,0,0,0,0,3.30928397362041,3.48805725086836,0,0,0,10.6354314243321,0,2.33903811109577,0,1.0729647840879,2.10712116794471,0.763376119300584,0,0,1.24566220825712,0,0,3.76678268328132,0.367116064256771,0,0,0,8.82125976610337,0,3.28208135243112,0,1.4093896833058,0,0,6.10959552653436,0,4.6295750234354,0,2.3742564169192,0.271362723828316,2.58782990784571,2.04764770009202,0,1.12302460897925,5.31578781424891,3.24677704939467,0,0,2.20270936070369,10.6540391367958,0,0,0,1.13688090365851,0,0,0,0,5.68324291023272,0.102408753900729,0,0,0,0,0,0,0,0,0,0,0,3.12288990600741,6.05802982989044,0,0.405475160346798,0,0,0,0,0,0,0,0,0.320902678300673,0
"Overall7","Otu00001",2,3,12.0008703830873,6.96567304540512,0.680342000975622,0.882352941176471,9.04307081332679,19.4799443501545,12.7689926979205,4.59368920664065,3.57691287842499,0,70.0137498720661,0,0,0,8.34087566654688,24.2884227900556,17.4550682560989,6.83888495782105,14.7183488275856,3.11881240524698,0,0,0,6.20655671003533,9.01832508739514,0,15.8868315422489,86.9937350338924,0,0,0,0,0,0,46.9054619536425,0,18.5732860351531,2.63638006078695,19.201936064548,0,22.4899387133657,18.1625843266299,13.1572037326771,9.40265578645838,13.1617517736909,25.5934429103234,11.5823104931717,0,0,100,29.4177267286959,4.22691767914645,8.85212637024486,18.1954703216198,0,0,0,13.9581329665791,21.9609219184207,0,13.1193747908394,22.6356268702565,0,0,0,0,0,0,0,0,11.1508112731729,4.47847148930929,41.2070971377419,23.0696836179252,6.35379910692936,17.547083783761,35.429023644316,0,12.8164090766358,11.6996042478861,0,45.4233073719804,0,0,0,9.04307081332679,19.4799443501545,12.7689926979205,4.59368920664065,3.57691287842499,0,70.0137498720661,0,0,0,8.34087566654688,24.2884227900556,17.4550682560989,6.83888495782105,14.7183488275856,3.11881240524698,0,0,0,6.20655671003533,9.01832508739514,0,15.8868315422489,86.9937350338924,0,0,0,0,0,0,46.9054619536425,0,18.5732860351531,2.63638006078695,19.201936064548,0,22.4899387133657,18.1625843266299,13.1572037326771,9.40265578645838,13.1617517736909,25.5934429103234,11.5823104931717,0,0,100,29.4177267286959,4.22691767914645,8.85212637024486,18.1954703216198,0,0,0,13.9581329665791,21.9609219184207,0,13.1193747908394,22.6356268702565,0,0,0,0,0,0,0,0,11.1508112731729,4.47847148930929,41.2070971377419,23.0696836179252,6.35379910692936,17.547083783761,35.429023644316,0,12.8164090766358,11.6996042478861,0,45.4233073719804,0,0,0,0,6.54396893991101,0,0,0,0,21.6487829177444,0,0,0,0,3.85049075274787,0,0,0,0,0,0.147532906674177,0,0.74185434480294,0,0,0,13.1518203513971,0,0,0,2.50561066670705,0,0,9.02381699253531,0,0,0,0,0,0.146185297700472,0,0,0,0.29358571898838,9.43714612357383,0,0,0,12.7456729480518,0,0,0,0,0,0,0,0,12.2475022952296,0.169703339502719,0,0,0,0,0,0,0,0,0,0,0,3.31047140218811,0,0,0,0,0,0,0,4.03585500224523,0,0,0,0,0
"Overall8","Otu00001",2,4,10.5923744114379,6.22450898933825,0.825890444246788,0.911764705882353,8.87291133176559,7.82758945482772,2.4460611115699,0,3.04866538223928,2.83427978840903,79.4065696383574,0,0,1.02486720367327,4.2926790485483,3.87666530423867,7.74443103352025,4.9561384850845,5.9315946015744,4.18150015624631,0,0,4.30929106552679,9.07473345212914,7.50633230213419,0,6.19769022893173,100,0,0,4.61278972325234,1.34495605154886,3.56914429211224,0,30.6324193426222,0,10.4409988208003,0.900473586481519,14.6848576461135,0,33.1690760412224,2.91389473836886,1.24505233242445,6.72871409561736,4.13121321358208,13.2404920458488,0,4.12425542701695,3.23936213993101,96.1634852333231,13.8578511223766,2.06919926715643,4.68375649073059,9.89568012440985,1.82377304320013,6.1642986950934,0,10.0416133778098,14.2077666146307,6.5504867600134,6.55695531057045,3.33877388327447,6.81621703901063,4.97179976112333,4.19872309621214,0,0,3.23044019029551,0,0,2.75091315993986,8.57870513470258,17.1922889487642,10.4066770802334,0,1.09634226340121,19.9212669663622,0,0,0,0,16.3434893524753,0,0,0,8.87291133176559,7.82758945482772,2.4460611115699,0,3.04866538223928,2.83427978840903,79.4065696383574,0,0,1.02486720367327,4.2926790485483,3.87666530423867,7.74443103352025,4.9561384850845,5.9315946015744,4.18150015624631,0,0,4.30929106552679,9.07473345212914,7.50633230213419,0,6.19769022893173,100,0,0,4.61278972325234,1.34495605154886,3.56914429211224,0,30.6324193426222,0,10.4409988208003,0.900473586481519,14.6848576461135,0,33.1690760412224,2.91389473836886,1.24505233242445,6.72871409561736,4.13121321358208,13.2404920458488,0,4.12425542701695,3.23936213993101,96.1634852333231,13.8578511223766,2.06919926715643,4.68375649073059,9.89568012440985,1.82377304320013,6.1642986950934,0,10.0416133778098,14.2077666146307,6.5504867600134,6.55695531057045,3.33877388327447,6.81621703901063,4.97179976112333,4.19872309621214,0,0,3.23044019029551,0,0,2.75091315993986,8.57870513470258,17.1922889487642,10.4066770802334,0,1.09634226340121,19.9212669663622,0,0,0,0,16.3434893524753,0,0,0,0,0,0,0,0,0,17.1691589215889,0,0,0,0,0,0,0,0,0,0,0,4.33691849907592,0,0,0,0,18.4197218641194,0,0,0,0,0,0,7.25847525741328,0,0,0,0,3.54974131786145,0,0,0,0,0,0,0,0,3.49581836292047,22.9608880158391,0,0,0,0,0,0,0,5.02520929955179,10.4304300973028,0.880573435519929,0,0,0,0,0,0,0,0,0,0,0,0,6.47306492880682,0,0,0,0,0,0,0,0,0,0,0,0
