"","OTUOfInterest","size","rep","fold","RMSE(100 * Combined$Combined, 100 * Combined$TrueValue)","MAE(100 * Combined$Combined, 100 * Combined$TrueValue)","R2(100 * Combined$Combined, 100 * Combined$TrueValue)","sum(Combined$PredictedClass == Combined$TrueClass)/length(Combined$TrueClass)","GMM1_Class","GMM2_Class","GMM3_Class","GMM4_Class","GMM5_Class","GMM6_Class","GMM7_Class","GMM8_Class","GMM9_Class","GMM10_Class","GMM11_Class","GMM12_Class","GMM13_Class","GMM14_Class","GMM15_Class","GMM16_Class","GMM17_Class","GMM18_Class","GMM19_Class","GMM20_Class","GMM21_Class","GMM22_Class","GMM23_Class","GMM24_Class","GMM25_Class","GMM26_Class","GMM27_Class","GMM28_Class","GMM29_Class","GMM30_Class","GMM31_Class","GMM32_Class","GMM33_Class","GMM34_Class","GMM35_Class","GMM36_Class","GMM37_Class","GMM38_Class","GMM39_Class","GMM40_Class","GMM41_Class","GMM42_Class","GMM43_Class","GMM44_Class","GMM45_Class","GMM46_Class","GMM47_Class","GMM48_Class","GMM49_Class","GMM50_Class","GMM51_Class","GMM52_Class","GMM53_Class","GMM54_Class","GMM55_Class","GMM56_Class","GMM57_Class","GMM58_Class","GMM59_Class","GMM60_Class","GMM61_Class","GMM62_Class","GMM63_Class","GMM64_Class","GMM65_Class","GMM66_Class","GMM67_Class","GMM68_Class","GMM69_Class","GMM70_Class","GMM71_Class","GMM72_Class","GMM73_Class","GMM74_Class","GMM75_Class","GMM76_Class","GMM77_Class","GMM78_Class","GMM79_Class","GMM80_Class","Other_Class","GMM1_Class","GMM2_Class","GMM3_Class","GMM4_Class","GMM5_Class","GMM6_Class","GMM7_Class","GMM8_Class","GMM9_Class","GMM10_Class","GMM11_Class","GMM12_Class","GMM13_Class","GMM14_Class","GMM15_Class","GMM16_Class","GMM17_Class","GMM18_Class","GMM19_Class","GMM20_Class","GMM21_Class","GMM22_Class","GMM23_Class","GMM24_Class","GMM25_Class","GMM26_Class","GMM27_Class","GMM28_Class","GMM29_Class","GMM30_Class","GMM31_Class","GMM32_Class","GMM33_Class","GMM34_Class","GMM35_Class","GMM36_Class","GMM37_Class","GMM38_Class","GMM39_Class","GMM40_Class","GMM41_Class","GMM42_Class","GMM43_Class","GMM44_Class","GMM45_Class","GMM46_Class","GMM47_Class","GMM48_Class","GMM49_Class","GMM50_Class","GMM51_Class","GMM52_Class","GMM53_Class","GMM54_Class","GMM55_Class","GMM56_Class","GMM57_Class","GMM58_Class","GMM59_Class","GMM60_Class","GMM61_Class","GMM62_Class","GMM63_Class","GMM64_Class","GMM65_Class","GMM66_Class","GMM67_Class","GMM68_Class","GMM69_Class","GMM70_Class","GMM71_Class","GMM72_Class","GMM73_Class","GMM74_Class","GMM75_Class","GMM76_Class","GMM77_Class","GMM78_Class","GMM79_Class","GMM80_Class","Other_Class","GMM1_Reg","GMM2_Reg","GMM3_Reg","GMM4_Reg","GMM5_Reg","GMM6_Reg","GMM7_Reg","GMM8_Reg","GMM9_Reg","GMM10_Reg","GMM11_Reg","GMM12_Reg","GMM13_Reg","GMM14_Reg","GMM15_Reg","GMM16_Reg","GMM17_Reg","GMM18_Reg","GMM19_Reg","GMM20_Reg","GMM21_Reg","GMM22_Reg","GMM23_Reg","GMM24_Reg","GMM25_Reg","GMM26_Reg","GMM27_Reg","GMM28_Reg","GMM29_Reg","GMM30_Reg","GMM31_Reg","GMM32_Reg","GMM33_Reg","GMM34_Reg","GMM35_Reg","GMM36_Reg","GMM37_Reg","GMM38_Reg","GMM39_Reg","GMM40_Reg","GMM41_Reg","GMM42_Reg","GMM43_Reg","GMM44_Reg","GMM45_Reg","GMM46_Reg","GMM47_Reg","GMM48_Reg","GMM49_Reg","GMM50_Reg","GMM51_Reg","GMM52_Reg","GMM53_Reg","GMM54_Reg","GMM55_Reg","GMM56_Reg","GMM57_Reg","GMM58_Reg","GMM59_Reg","GMM60_Reg","GMM61_Reg","GMM62_Reg","GMM63_Reg","GMM64_Reg","GMM65_Reg","GMM66_Reg","GMM67_Reg","GMM68_Reg","GMM69_Reg","GMM70_Reg","GMM71_Reg","GMM72_Reg","GMM73_Reg","GMM74_Reg","GMM75_Reg","GMM76_Reg","GMM77_Reg","GMM78_Reg","GMM79_Reg","GMM80_Reg","Other_Reg"
"Overall","Otu00006",1,1,1,5.31923136584586,3.21875210816786,0.023266707371257,0.647058823529412,0,0,0,0,0,0,0,0,0,0,0,0,53.047629263626,0,0,0,0,8.42524170178107,0,0,0,0,0,49.1077163484762,0,0,0,0,0,50.2517033026438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,31.6496483740092,0,0,0,0,0,0,0,0,0,0,0,0,72.7463481058274,0,61.9779403708079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.047629263626,0,0,0,0,8.42524170178107,0,0,0,0,0,49.1077163484762,0,0,0,0,0,50.2517033026438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,31.6496483740092,0,0,0,0,0,0,0,0,0,0,0,0,72.7463481058274,0,61.9779403708079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35785141528023,0,0,0,0,0,0,0,0,0,0,0,9.36860083954952,0,0,0,0,0,8.03100203817917,0,0,0,0,0,0,0,0,0,0,13.4357826543513,0,0,6.50174749057874,0,0,0,0,0,0,0,0,25.0473200611686,0,0,0,9.25705803484227,0,0,0,0,0,0,0,0,0,0,0,0.995398269030304,12.4378170905002,0,11.5674221065197,0,0,0
"Overall1","Otu00006",1,1,2,6.83239869140532,3.61084347229152,0.100405154263269,0.558823529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0975956688118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0711794051079,0,0,45.1051037373182,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0975956688118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0711794051079,0,0,45.1051037373182,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61181857504231,0,2.25685971329109,0,0,0,0,0,0.909422853019789,0,0,2.82405551443752,0,0,0,1.85013876756162,7.07511282180294,0,0,0,0,0,0.196635642645961,2.79200659482699,0,0,0,0,0,0.145848486487689,2.29116787533449,3.12129583484622,1.72690074571913,0.648646828032857,4.08896058372637,0,1.34035669595487,0.968387249552691,0,0,9.2933466889979,0,3.45123455885398,4.18411239199506,0,2.61932763434082,0,0,0,0,2.00204782617638,0,0,0.482354111860053,2.69531988455832,1.89912064840828,1.20282434011043,0,0,0,0,2.18028828948303,0,0,0,1.40373941253222,1.45444244740171,0,1.15884087273208,6.28620447527197,0,0,21.9164074090599,0,1.95615346827894,0,0,1.96662075765637,0
"Overall2","Otu00006",1,1,3,5.53169041944242,3.4443643791879,0.00951302599031892,0.735294117647059,2.52964020146429,2.03054745030722,9.83973162038315,0.683644133298151,8.92938475257345,2.5123597491175,28.2484608518749,6.43201055044759,4.71228990041448,1.24674910261459,1.36112515777253,0.771433682805158,0.681774862395463,3.36182884855536,0.839907348793176,1.02971666377561,0.76155926706564,0,1.32717650630267,0,0.305928524195304,10.7131675929619,1.50763177592415,59.2395190386344,6.8795734913639,2.53206910017283,1.49973614307786,1.26134748741103,6.41961879389597,2.6564009468943,0.23579822644859,0.854842853765578,3.45136508069508,0,1.89321042895245,0,2.40001586966207,100,0.867988332944366,2.67509921027406,4.52671439012127,0.601153345844413,0.370571678846579,0,85.121744550144,3.45846167213832,51.220303120436,5.51250751792188,0.689376286009846,41.7343627281752,0.941942020599033,30.1885862981296,0.740300289730462,9.64955215757207,19.2287160788609,0.512981227260607,0.537231817017127,9.09355192370335,18.6749051117265,0.708173125907982,2.79729339334627,0.765680996509822,1.2147595048961,11.3069442951515,1.43677912592856,0.321747262527503,0,4.28114658594441,5.74529767463345,0.806407402322834,0.213155824358855,1.64872264147005,1.13673839719123,0.530447821812389,1.15418761354138,1.32338076267503,0.942487643748305,17.3510159301157,0.495461372754818,2.97145850763151,0,2.52964020146429,2.03054745030722,9.83973162038315,0.683644133298151,8.92938475257345,2.5123597491175,28.2484608518749,6.43201055044759,4.71228990041448,1.24674910261459,1.36112515777253,0.771433682805158,0.681774862395463,3.36182884855536,0.839907348793176,1.02971666377561,0.76155926706564,0,1.32717650630267,0,0.305928524195304,10.7131675929619,1.50763177592415,59.2395190386344,6.8795734913639,2.53206910017283,1.49973614307786,1.26134748741103,6.41961879389597,2.6564009468943,0.23579822644859,0.854842853765578,3.45136508069508,0,1.89321042895245,0,2.40001586966207,100,0.867988332944366,2.67509921027406,4.52671439012127,0.601153345844413,0.370571678846579,0,85.121744550144,3.45846167213832,51.220303120436,5.51250751792188,0.689376286009846,41.7343627281752,0.941942020599033,30.1885862981296,0.740300289730462,9.64955215757207,19.2287160788609,0.512981227260607,0.537231817017127,9.09355192370335,18.6749051117265,0.708173125907982,2.79729339334627,0.765680996509822,1.2147595048961,11.3069442951515,1.43677912592856,0.321747262527503,0,4.28114658594441,5.74529767463345,0.806407402322834,0.213155824358855,1.64872264147005,1.13673839719123,0.530447821812389,1.15418761354138,1.32338076267503,0.942487643748305,17.3510159301157,0.495461372754818,2.97145850763151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6019640583855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.56786501511694,0,43.2760606370092,0,0,0,0,20.5541102894884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall3","Otu00006",1,1,4,13.1344390725208,6.72161664476409,0.41530091641478,0.647058823529412,0,0.346706401802686,2.08403372633432,0.590860046627401,0.796734245153249,0,0.487839214981624,0.178742008191277,0.428721431103009,0,7.30426373828339,1.48111714495328,8.87041343054774,0,0,4.78024396719482,0,0.402792569310281,0.521902340522262,0,0,0,0.050793684735037,1.43318790778494,27.4577234469261,4.91532811611328,0,1.2232018805813,5.6478737951689,1.40159762966918,0.45816292386135,2.34807670025045,14.2266387235424,57.0415228457947,0.492080051987021,0.403310414461191,3.46884481501005,6.27180700887461,1.04015493027143,10.383441976983,0.691651911261388,0.236912195228848,0,0,0,2.05868929005352,1.61276380915053,18.3490236230335,8.06312786818506,100,0.157726782392155,2.17492006522865,0.600783332463234,2.22053837036852,2.02100906316632,4.29622739540239,0.0871917373226888,2.10228507435431,33.3436506389047,1.2953527698655,0.58618380401714,15.7480164158402,8.24292419025678,7.90461871207479,0,1.29007935174043,3.53185220733428,1.27222899651078,0.120755469720248,0,0,0.866931549384063,2.72983666928399,8.2650797448776,1.93125644086188,6.2747284742408,0,1.25849650581295,0,2.67448776545438,0,0,0.346706401802686,2.08403372633432,0.590860046627401,0.796734245153249,0,0.487839214981624,0.178742008191277,0.428721431103009,0,7.30426373828339,1.48111714495328,8.87041343054774,0,0,4.78024396719482,0,0.402792569310281,0.521902340522262,0,0,0,0.050793684735037,1.43318790778494,27.4577234469261,4.91532811611328,0,1.2232018805813,5.6478737951689,1.40159762966918,0.45816292386135,2.34807670025045,14.2266387235424,57.0415228457947,0.492080051987021,0.403310414461191,3.46884481501005,6.27180700887461,1.04015493027143,10.383441976983,0.691651911261388,0.236912195228848,0,0,0,2.05868929005352,1.61276380915053,18.3490236230335,8.06312786818506,100,0.157726782392155,2.17492006522865,0.600783332463234,2.22053837036852,2.02100906316632,4.29622739540239,0.0871917373226888,2.10228507435431,33.3436506389047,1.2953527698655,0.58618380401714,15.7480164158402,8.24292419025678,7.90461871207479,0,1.29007935174043,3.53185220733428,1.27222899651078,0.120755469720248,0,0,0.866931549384063,2.72983666928399,8.2650797448776,1.93125644086188,6.2747284742408,0,1.25849650581295,0,2.67448776545438,0,0.193727883169039,1.3441061902624,5.62094018011916,0.930558799433395,1.25631214739321,0.322462534191255,0.843005650833385,2.28562289592387,0.950737937268158,0.656844517101862,0.724282607201275,1.05911147683646,0.250293895998221,0.252643386885349,0.0387779567698672,1.97692739970424,0,0,1.23862443275255,0.0232728203998152,0.791331423344832,0,1.40675987350353,1.66542753782953,0.787724122923309,1.51223321986014,1.51850787645807,0,0.29331636340543,0.314598198740165,0.584028792183562,0.863080779126855,1.10089857594982,1.05608179895651,0.877420138432883,0.982961064999158,0.696131332080027,0.0620953955987466,0.958430994489505,0.718891938840997,0.781839111906835,0.774706283722242,0.033332779090107,0.871118984611311,0.541517844151707,1.20593696699378,3.57286074082333,0.761476844934147,2.26377220251345,5.13303161119677,0,0.451970186331305,1.07479481422048,0.196116320334547,5.64162258161818,3.05487183180355,0.827750762739132,1.70469514749473,0.655145274765414,2.3373635555086,0.561542548341105,7.47798675260733,7.07633374951116,2.55793669719202,0.360501996443997,0,0.597759447851229,0.725863397856949,0.669333776081732,1.08306282907165,0.881424210828336,1.00330379570929,0.631154861182068,1.02487327493686,2.71400620218774,0.129251688407023,0.281780465089355,1.33438571907724,1.40995812440364,1.4374444794951,0
"Overall4","Otu00006",1,1,5,9.53301579775967,4.14284412843057,0.00124182764874937,0.705882352941177,4.41191992436341,1.92303850583604,3.00510638355477,0,0.93355380884052,0,8.89013617514605,5.23422434301681,3.98651036918683,0,44.7420216851566,0,18.399221897554,0,2.14792191249438,19.010283465543,0,25.2131911812987,0,6.22812415808891,0,19.0836342501486,1.77386140737441,7.46983474959988,39.2066950624016,11.1599961844588,0.754960516072619,40.1336389531792,0,5.76709690016541,0,2.75266590785778,42.4606530088059,0,4.38795967397943,0,70.5800813029691,16.1086924381489,1.3899636477095,48.4788703302908,0,5.4363596431047,5.87930446783711,0.526648137812586,0,3.03809556061869,33.0574354813839,1.62497549982185,8.84911634343831,100,1.72442625241278,6.68826401992067,2.47933103371089,1.63313530838312,2.58847576842268,0,0.760329741278121,3.08255497411417,13.1613640561308,0,1.58690075223369,0,9.49569590750806,0.857986842547405,19.5176868798494,0,0,21.8768678676517,16.1896177306588,0,0,1.01155316053067,1.95253500081454,0.80312214626287,0.380073882360743,0,14.0609911754696,9.33755875573543,2.49833475023331,4.51082874807229,0,4.41191992436341,1.92303850583604,3.00510638355477,0,0.93355380884052,0,8.89013617514605,5.23422434301681,3.98651036918683,0,44.7420216851566,0,18.399221897554,0,2.14792191249438,19.010283465543,0,25.2131911812987,0,6.22812415808891,0,19.0836342501486,1.77386140737441,7.46983474959988,39.2066950624016,11.1599961844588,0.754960516072619,40.1336389531792,0,5.76709690016541,0,2.75266590785778,42.4606530088059,0,4.38795967397943,0,70.5800813029691,16.1086924381489,1.3899636477095,48.4788703302908,0,5.4363596431047,5.87930446783711,0.526648137812586,0,3.03809556061869,33.0574354813839,1.62497549982185,8.84911634343831,100,1.72442625241278,6.68826401992067,2.47933103371089,1.63313530838312,2.58847576842268,0,0.760329741278121,3.08255497411417,13.1613640561308,0,1.58690075223369,0,9.49569590750806,0.857986842547405,19.5176868798494,0,0,21.8768678676517,16.1896177306588,0,0,1.01155316053067,1.95253500081454,0.80312214626287,0.380073882360743,0,14.0609911754696,9.33755875573543,2.49833475023331,4.51082874807229,0,1.51400274831419,0.748349340993016,1.5743431119869,2.09035595919294,0.985659769775604,0.732668517567534,0.88673551529608,0.338483083554895,0.506994984852737,0,1.22217901730077,0.229073603068675,1.09111404092507,0.648555402585213,1.09070827455713,1.0275179422302,0.834198761598235,1.34692888540762,0.553877399066333,0.624217417201845,1.60296171572538,0.544027512752136,0.641634369602362,0.667611058722931,1.10933124945467,0.929492525900748,0.441827063796943,3.82199886250647,1.21147341186026,0.936152846872316,1.15982871562403,0.787071339454268,11.8737251389746,0.799613214986544,0.0722497907064327,0.461153736894237,1.70092459534328,1.74873951847668,1.05391219979327,1.11353701256328,1.01102298935957,1.32031582012648,1.01954670115948,1.16037945710701,0.766167539934695,0.566294770865677,5.25311573959123,0.474982237062868,0.913568876134345,3.35607589550134,0.0844723159011765,1.50538526459037,0.675813353558975,0.860624685119086,1.21973011823349,0.778819748174144,1.26988181312784,0.337031362655947,0.220919585591261,0,1.14801150406027,1.20238689000521,0.795359639274929,1.05426541635319,3.55497599136704,0.679225720614414,0.698040985405105,3.57931956688659,1.54542611619055,1.52328225314865,0.733457087375746,0.792626194651025,1.64940298452218,0.192290321043721,0.832859490130889,1.07577034469817,0.585457817472951,0.80502775271419,3.18833785075797,0.847098144046407,0
"Overall5","Otu00006",1,2,1,7.08732612885493,4.65854800078669,0.162374607226781,0.647058823529412,4.9221462533328,54.2461355635369,17.6996845675572,1.44084024550627,21.9864395436376,31.3474075630867,0.410759333990126,3.6703087825253,70.3873222946449,1.07530038319202,0,0,35.8121387361792,6.15264916862744,23.0204485017792,0,7.60349367726877,10.6970386247893,2.22451712164442,0.692646840016735,3.78619014979096,31.9269029921251,14.7087341180653,17.7907662068746,0,0,32.6440824819609,12.6595852619958,100,0,14.3161986953799,1.54258799662718,91.2431787607444,0,0.822593125107085,0.603605427428583,0,23.9241859507249,14.0772087798274,0,0,11.5018288212318,7.93719727461976,13.5401400852764,36.2966299437929,1.08428250839403,50.7296903748583,0,97.7586875149336,54.9286065330233,81.6894478971437,3.00187799880145,61.093515140211,1.47818312935004,13.8509234937309,3.05982578868453,1.18016128744964,25.3426334500941,85.9839457069963,10.6182540188509,25.791917985037,0,2.10611477279612,0,7.89137358363095,1.97636304357344,0,5.29193363804047,8.52881236753461,0,0,0,3.00616317812207,0,4.62180430649457,15.4268685516368,0,12.7169704658444,3.80571974483877,0,0,4.9221462533328,54.2461355635369,17.6996845675572,1.44084024550627,21.9864395436376,31.3474075630867,0.410759333990126,3.6703087825253,70.3873222946449,1.07530038319202,0,0,35.8121387361792,6.15264916862744,23.0204485017792,0,7.60349367726877,10.6970386247893,2.22451712164442,0.692646840016735,3.78619014979096,31.9269029921251,14.7087341180653,17.7907662068746,0,0,32.6440824819609,12.6595852619958,100,0,14.3161986953799,1.54258799662718,91.2431787607444,0,0.822593125107085,0.603605427428583,0,23.9241859507249,14.0772087798274,0,0,11.5018288212318,7.93719727461976,13.5401400852764,36.2966299437929,1.08428250839403,50.7296903748583,0,97.7586875149336,54.9286065330233,81.6894478971437,3.00187799880145,61.093515140211,1.47818312935004,13.8509234937309,3.05982578868453,1.18016128744964,25.3426334500941,85.9839457069963,10.6182540188509,25.791917985037,0,2.10611477279612,0,7.89137358363095,1.97636304357344,0,5.29193363804047,8.52881236753461,0,0,0,3.00616317812207,0,4.62180430649457,15.4268685516368,0,12.7169704658444,3.80571974483877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.6814848611376,0,0,0,0,0,0,0,0,5.27209546027551,0,0,0,0,0,0,0.379020358153547,0,0,0,0,0,0,0,19.5151188046485,0,0,0,0,0,6.96597955228026,0,11.1863009635046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall6","Otu00006",1,2,2,4.98700095010214,3.1979881728892,0.0539591060118336,0.764705882352941,59.5236191874987,7.37713707067425,0.825887289227746,0,4.34621130902305,0,45.0008369864705,0,0,0,0,0,0,0,0,44.9887006748374,1.46700727428111,63.8634155810316,20.5225942914012,0,0,0,0,37.2751360018514,0,1.28374867466333,16.7550581925378,5.55883573185298,0,8.22889239078927,39.1412385490558,0,0,0,0,0,1.97738248326719,5.06296924050487,7.59720369150859,0,0,84.8518384849111,0,30.4167036556343,0,0,23.4717044387686,6.78937426687753,6.11967495152339,60.2830352052822,3.57657173208245,9.90230270220643,6.81217268350075,0,1.62619582125451,90.7275519894865,8.48114277666515,2.73429436192643,16.3495050954793,5.92502500789845,19.7476726699969,9.52517375983654,0,0,0,0,0,47.7917524000059,2.52700875294426,0,0,1.99296790582773,100,1.98856012995352,93.3513293222711,0,0,39.6504174294508,0,0,0,59.5236191874987,7.37713707067425,0.825887289227746,0,4.34621130902305,0,45.0008369864705,0,0,0,0,0,0,0,0,44.9887006748374,1.46700727428111,63.8634155810316,20.5225942914012,0,0,0,0,37.2751360018514,0,1.28374867466333,16.7550581925378,5.55883573185298,0,8.22889239078927,39.1412385490558,0,0,0,0,0,1.97738248326719,5.06296924050487,7.59720369150859,0,0,84.8518384849111,0,30.4167036556343,0,0,23.4717044387686,6.78937426687753,6.11967495152339,60.2830352052822,3.57657173208245,9.90230270220643,6.81217268350075,0,1.62619582125451,90.7275519894865,8.48114277666515,2.73429436192643,16.3495050954793,5.92502500789845,19.7476726699969,9.52517375983654,0,0,0,0,0,47.7917524000059,2.52700875294426,0,0,1.99296790582773,100,1.98856012995352,93.3513293222711,0,0,39.6504174294508,0,0,0,2.02705522054261,0,0,1.21709152242844,3.65322332967099,0.384304422685694,1.83610467014091,0,0,0.548924243515112,0,0,0.0672095482536631,0.759727247735127,0.406645094047302,1.15173950153548,0.649878764628854,1.94079201470678,1.97432828904492,0.756545224538407,4.83841545076202,0.488253101147409,0.743512673740302,1.94352707567828,0.489175935889551,0,1.78536898910551,1.56570357553297,0.53922451469018,1.02477595656649,0.654280488687914,1.20238270349929,3.34681718717819,0,0.560211510061824,0.387851634640025,0.620532106274338,0.333594266996896,2.00455346693218,0.32753308683347,0.747805870153578,4.44580162721073,0.993190064924949,3.79145733352692,0.36867929058965,0.364188440617314,3.45534478084362,1.60308156456902,2.02731555938026,1.3470756270559,1.25489402069229,1.8064169557416,0.373877972146573,0.178625472445159,0,1.49811102845985,0.786391515119727,1.14937051005559,0.110104316991161,1.45180177695812,2.06177540253577,3.81782323581742,1.04103704391374,0.758416936504096,0.795976932423187,0.987759130802301,0,0.571544193354877,0.569663482227419,0.667664831493045,1.93392450701414,2.1718516518418,5.28578422169854,4.78882976488789,2.04511576212924,1.42472138012791,0,2.46969966882664,0,0.625595309228861,0
"Overall7","Otu00006",1,2,3,42.1418065842555,24.2834432692703,0.272937423737767,0.676470588235294,0,15.4202367883163,3.63682421113364,0,1.02935336369666,3.72320064033495,10.8385390227985,33.7155184568069,0,12.2429365591434,1.79795912184118,4.79681748970595,2.48258476649024,1.28331670601121,0,0,8.77058070439757,83.6954903924773,54.504485401024,10.5424803655898,0,11.5769843159241,76.1219111360178,25.8852462782819,18.6714929136553,5.72339207123797,0,0,0,2.75138526228251,1.93819991237922,8.7075285867678,15.7493040716284,12.1628521249612,0,0,0,17.59893420353,0,1.58602870242308,26.4199107690344,0,0,0,9.58535858708328,20.7725989567732,7.34829401657928,9.84941419418462,8.38765521601434,47.8754837962974,2.40864912465135,0,0,6.80176621258134,4.61168078424425,0,0,11.5722692637259,22.8813075275848,0,7.89016555553061,4.92206154782664,100,0,27.8755034411493,13.7831594673163,6.55342747443956,18.0770756097876,6.82640438922082,70.9701559783274,7.36720423479155,8.99995323800596,0,14.6898459343559,5.8287546711049,24.0597770812609,0,44.7895472347685,20.8578734080186,12.5522138700334,0,0,15.4202367883163,3.63682421113364,0,1.02935336369666,3.72320064033495,10.8385390227985,33.7155184568069,0,12.2429365591434,1.79795912184118,4.79681748970595,2.48258476649024,1.28331670601121,0,0,8.77058070439757,83.6954903924773,54.504485401024,10.5424803655898,0,11.5769843159241,76.1219111360178,25.8852462782819,18.6714929136553,5.72339207123797,0,0,0,2.75138526228251,1.93819991237922,8.7075285867678,15.7493040716284,12.1628521249612,0,0,0,17.59893420353,0,1.58602870242308,26.4199107690344,0,0,0,9.58535858708328,20.7725989567732,7.34829401657928,9.84941419418462,8.38765521601434,47.8754837962974,2.40864912465135,0,0,6.80176621258134,4.61168078424425,0,0,11.5722692637259,22.8813075275848,0,7.89016555553061,4.92206154782664,100,0,27.8755034411493,13.7831594673163,6.55342747443956,18.0770756097876,6.82640438922082,70.9701559783274,7.36720423479155,8.99995323800596,0,14.6898459343559,5.8287546711049,24.0597770812609,0,44.7895472347685,20.8578734080186,12.5522138700334,0,0,12.9943927551724,1.12168201129925,8.56471470136457,0,0,0,0,0,0,0,0,0,0,0,0,0,11.365268233249,0,0,0,0,0,0,1.0705353419251,7.36336199983513,0,0,0,0,0,0,0,0,0,0,0,0.349394930856057,0,0,3.64987206038428,0,0,4.67979315627522,0,1.71338143560103,0,0,0,0.827409733653939,0,0,0,0,0,0,0,1.06678890264524,0,0,0,0,19.2532053382455,0,6.24327097460219,0,0,6.31602050482541,0,10.7765275178755,0,0,0,0,0,0,0,2.64438040219015,0,0,0
"Overall8","Otu00006",1,2,4,14.476680783369,6.06808826972575,0.387987885321743,0.558823529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1287837953699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.068621015856,0,0,0,0,0,0,88.3958951842091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1287837953699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.068621015856,0,0,0,0,0,0,88.3958951842091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1.7028904190946,2.47119034854732,0.875749603142522,7.64676691911242,0.154251505425887,2.1909613987101,2.82485023634708,2.61913060305442,0.930371071923218,1.04118934853229,0,0.590903895270729,0,0,0,3.63501163762261,1.27066904017331,2.13007463342383,0.684907066709915,0.446660648334844,0.988210823715158,2.71045225921888,2.100611705511,0.568981588996701,0,0.459285356074861,2.53692928322188,0.39208413264071,0.620131510552569,0.482546615161393,0,2.77294972415623,0,1.22082416707093,0.364545601620128,0.903332311250692,0.185214723991557,0,0.910082972229571,1.36654773565382,1.47616810617367,1.51979239245573,0,0.907389964698305,1.79102905145883,3.04066164261398,1.45805049743412,0.06078407494803,0.452861384526202,1.26776298883884,0,2.95462347253784,2.69982495042005,3.98487608016565,1.28607850286466,2.15434072745006,2.41230625892854,0.621678857208685,1.80325434123488,1.54642098323758,0,4.91949181285386,1.93481725176188,1.0056239578432,0,0,1.44525720796956,0.962304593168862,0,1.01041789249596,0,0.867964401816699,1.89675543369354,1.40740452597789,0.453851665102079,1.19135950697873,0.493652827807493,0,1.17488575884341,0
